,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_47_39_1053,385,247,308,159,380,160,0,0,1,0,218
capture_2020_04_17_11_47_39_1054,385,247,308,159,380,160,0,0,1,0,218
capture_2020_04_17_11_47_39_1055,385,247,308,157,378,156,0,0,1,0,218
capture_2020_04_17_11_47_39_1056,385,247,310,156,377,155,0,0,1,0,218
capture_2020_04_17_11_47_39_1057,384,241,310,156,377,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1058,384,241,310,156,377,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1059,384,241,310,156,377,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1060,384,241,310,156,377,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1061,384,241,310,156,377,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1062,382,241,310,156,377,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1063,380,241,310,156,377,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1064,379,241,310,156,377,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1065,379,241,310,156,377,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1066,378,241,310,156,377,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1067,377,241,310,156,377,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1068,378,241,305,156,372,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1069,378,241,305,156,372,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1070,378,241,305,156,372,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1071,378,241,305,156,372,155,0,0,1,0,200
capture_2020_04_17_11_47_39_1072,378,241,305,159,369,157,0,0,1,0,200
capture_2020_04_17_11_47_39_1073,378,241,305,159,369,157,0,0,1,0,200
capture_2020_04_17_11_47_39_1074,378,241,305,159,369,157,0,0,1,0,200
capture_2020_04_17_11_47_39_1075,378,241,305,162,369,160,0,0,0,1,200
capture_2020_04_17_11_47_39_1076,378,241,305,164,369,162,0,0,0,1,200
capture_2020_04_17_11_47_39_1077,378,241,305,165,369,164,0,0,0,1,200
capture_2020_04_17_11_47_39_1078,378,241,305,167,369,165,0,0,0,1,200
capture_2020_04_17_11_47_39_1079,378,241,305,169,369,167,0,0,0,1,200
capture_2020_04_17_11_47_39_1080,378,241,305,170,369,167,0,0,0,1,200
capture_2020_04_17_11_47_39_1081,378,241,305,170,369,167,0,0,0,1,200
capture_2020_04_17_11_47_39_1082,378,241,305,174,369,170,0,0,0,1,200
capture_2020_04_17_11_47_39_1083,378,241,305,177,369,175,0,0,0,1,200
capture_2020_04_17_11_47_39_1084,380,258,305,186,369,183,0,0,0,0,200
capture_2020_04_17_11_47_39_1085,380,258,305,190,369,187,0,0,0,0,200
capture_2020_04_17_11_47_39_1086,381,259,305,195,369,192,0,0,0,0,203
capture_2020_04_17_11_47_39_1087,381,278,305,203,369,202,0,0,0,0,203
capture_2020_04_17_11_47_39_1088,381,278,305,208,369,206,0,0,0,0,203
capture_2020_04_17_11_47_39_1089,381,278,305,212,369,210,0,0,0,0,203
capture_2020_04_17_11_47_39_1090,381,278,306,216,371,215,0,0,0,0,203
capture_2020_04_17_11_47_39_1091,381,278,306,218,371,217,0,0,0,0,203
capture_2020_04_17_11_47_39_1092,385,288,308,222,373,220,0,0,0,0,203
capture_2020_04_17_11_47_39_1093,385,288,312,225,373,224,0,0,0,0,203
capture_2020_04_17_11_47_39_1094,389,289,314,227,375,227,0,0,0,0,203
capture_2020_04_17_11_47_39_1095,389,303,314,230,375,229,0,0,0,0,203
capture_2020_04_17_11_47_39_1096,389,303,314,230,375,229,0,0,0,0,203
capture_2020_04_17_11_47_39_1097,390,296,316,234,378,232,0,0,0,1,188
capture_2020_04_17_11_47_39_1098,390,296,321,235,380,236,0,0,0,1,188
capture_2020_04_17_11_47_39_1099,392,308,323,236,381,238,0,0,0,1,188
capture_2020_04_17_11_47_39_1100,392,308,324,238,381,240,0,0,0,1,188
capture_2020_04_17_11_47_39_1101,389,301,324,240,379,242,0,0,0,1,170
capture_2020_04_17_11_47_39_1102,387,298,324,241,379,243,0,0,0,1,164
capture_2020_04_17_11_47_39_1103,387,312,324,242,379,243,0,0,0,1,170
capture_2020_04_17_11_47_39_1104,385,299,321,242,379,243,0,0,0,0,167
capture_2020_04_17_11_47_39_1105,385,299,321,242,379,243,0,0,0,0,167
capture_2020_04_17_11_47_39_1106,379,299,321,242,373,243,0,0,0,0,167
capture_2020_04_17_11_47_39_1107,379,299,318,243,370,243,0,0,0,0,167
capture_2020_04_17_11_47_39_1108,379,299,316,246,366,245,0,0,0,0,167
capture_2020_04_17_11_47_39_1109,370,302,314,248,364,247,0,0,0,0,149
capture_2020_04_17_11_47_39_1110,367,302,314,251,360,248,0,0,0,0,149
capture_2020_04_17_11_47_39_1111,367,302,313,252,359,250,0,0,0,0,149
capture_2020_04_17_11_47_39_1112,365,302,311,252,356,250,0,0,0,0,149
capture_2020_04_17_11_47_39_1113,363,302,309,254,355,252,0,0,0,0,149
capture_2020_04_17_11_47_39_1114,359,302,307,256,352,253,0,0,0,0,149
capture_2020_04_17_11_47_39_1115,359,302,305,257,350,254,0,0,0,0,149
capture_2020_04_17_11_47_39_1116,359,302,303,257,350,256,0,0,0,0,149
capture_2020_04_17_11_47_39_1117,356,313,301,257,346,256,0,0,0,0,140
capture_2020_04_17_11_47_39_1118,353,313,300,257,346,256,0,0,0,0,140
capture_2020_04_17_11_47_39_1119,353,313,298,257,344,256,1,0,0,0,140
capture_2020_04_17_11_47_39_1120,349,313,298,257,344,256,1,0,0,0,140
capture_2020_04_17_11_47_39_1121,348,313,298,257,341,256,1,0,0,0,140
capture_2020_04_17_11_47_39_1122,348,313,297,257,340,256,1,0,0,0,140
capture_2020_04_17_11_47_39_1123,348,313,297,257,340,256,1,0,0,0,140
capture_2020_04_17_11_47_39_1124,348,313,297,257,340,256,1,0,0,0,140
capture_2020_04_17_11_47_39_1125,354,319,297,257,340,256,0,0,0,0,146
capture_2020_04_17_11_47_39_1126,354,319,297,257,342,256,0,0,0,0,146
capture_2020_04_17_11_47_39_1127,354,319,298,257,346,255,0,0,0,0,146
capture_2020_04_17_11_47_39_1128,354,319,298,257,346,255,0,0,0,0,146
capture_2020_04_17_11_47_39_1129,358,319,301,256,348,255,0,0,0,1,146
capture_2020_04_17_11_47_39_1130,358,319,303,256,348,255,0,0,0,1,146
capture_2020_04_17_11_47_39_1131,358,319,303,256,348,255,0,0,0,1,146
capture_2020_04_17_11_47_39_1132,358,319,303,256,348,255,0,0,0,1,146
capture_2020_04_17_11_47_39_1133,358,319,303,256,348,255,0,0,0,1,146
capture_2020_04_17_11_47_39_1134,358,319,303,256,348,255,0,0,0,1,146
capture_2020_04_17_11_47_39_1135,353,307,303,256,348,255,0,0,0,0,131
capture_2020_04_17_11_47_39_1136,353,315,300,256,346,255,0,0,0,0,140
capture_2020_04_17_11_47_39_1137,353,315,300,256,346,255,1,0,0,0,140
capture_2020_04_17_11_47_39_1138,353,315,300,256,346,255,1,0,0,0,140
capture_2020_04_17_11_47_39_1139,353,315,300,256,346,255,1,0,0,1,140
capture_2020_04_17_11_47_39_1140,353,315,300,256,346,255,1,0,0,1,140
capture_2020_04_17_11_47_39_1141,350,313,298,258,343,257,1,0,0,1,140
capture_2020_04_17_11_47_39_1142,350,313,298,259,343,258,1,0,0,1,140
capture_2020_04_17_11_47_39_1143,350,313,296,259,343,258,1,0,0,1,140
capture_2020_04_17_11_47_39_1144,350,313,296,259,343,258,0,0,0,1,140
capture_2020_04_17_11_47_39_1145,350,313,296,259,343,258,0,0,0,1,140
capture_2020_04_17_11_47_39_1146,350,313,296,259,343,258,0,0,0,1,140
capture_2020_04_17_11_47_39_1147,350,313,296,259,343,258,0,0,0,1,140
capture_2020_04_17_11_47_39_1148,350,313,296,259,343,258,0,0,0,1,140
capture_2020_04_17_11_47_39_1149,350,313,296,259,343,258,0,0,0,1,140
capture_2020_04_17_11_47_39_1150,350,313,296,259,343,258,0,0,0,1,140
capture_2020_04_17_11_47_39_1151,350,313,296,259,343,258,0,0,0,1,140
capture_2020_04_17_11_47_39_1152,354,319,296,259,343,258,0,0,0,1,149
capture_2020_04_17_11_47_39_1153,354,319,300,261,346,259,0,0,0,1,149
capture_2020_04_17_11_47_39_377,318,329,265,279,311,276,0,0,0,1,149
capture_2020_04_17_11_47_39_406,308,327,254,277,299,275,0,0,0,0,149
capture_2020_04_17_11_47_39_435,355,314,284,228,350,233,0,0,0,0,206
capture_2020_04_17_11_47_39_464,382,305,277,183,374,190,0,0,0,0,296
capture_2020_04_17_11_47_39_493,409,313,272,161,398,164,0,0,0,0,389
capture_2020_04_17_11_47_39_522,374,308,213,156,332,151,1,0,0,0,389
capture_2020_04_17_11_47_39_551,421,305,313,161,430,161,0,0,0,0,398
capture_2020_04_17_11_47_39_580,475,299,416,167,486,168,0,1,0,0,377
capture_2020_04_17_11_47_39_609,371,278,225,164,322,157,1,0,0,0,329
capture_2020_04_17_11_47_39_638,342,278,192,178,256,161,1,0,0,0,350
capture_2020_04_17_11_47_39_667,375,264,259,177,346,168,0,0,0,0,299
capture_2020_04_17_11_47_39_696,386,294,319,240,378,239,0,0,0,1,173
capture_2020_04_17_11_47_39_725,389,315,327,255,378,255,0,0,0,1,164
capture_2020_04_17_11_47_39_754,382,314,316,248,373,248,0,0,0,1,173
capture_2020_04_17_11_47_39_768,375,316,311,248,366,246,0,0,0,1,176
capture_2020_04_17_11_47_39_798,379,310,311,248,366,246,0,0,0,1,176
capture_2020_04_17_11_47_39_817,379,308,311,243,366,242,0,0,0,1,176
capture_2020_04_17_11_47_39_826,379,308,311,243,366,242,0,0,0,1,176
capture_2020_04_17_11_47_39_828,379,308,311,243,366,242,0,0,0,1,176
capture_2020_04_17_11_47_39_834,379,308,311,243,366,242,0,0,0,1,176
capture_2020_04_17_11_47_39_835,379,308,311,243,366,242,0,0,0,1,176
capture_2020_04_17_11_47_39_836,379,308,311,243,366,240,0,0,0,1,176
capture_2020_04_17_11_47_39_837,379,308,311,243,366,240,0,0,0,1,176
capture_2020_04_17_11_47_39_838,379,308,311,243,366,239,0,0,0,1,176
capture_2020_04_17_11_47_39_839,379,308,311,243,366,239,0,0,0,1,176
capture_2020_04_17_11_47_39_840,379,308,311,243,366,242,0,0,0,1,176
capture_2020_04_17_11_47_39_841,379,308,311,243,366,237,0,0,0,1,176
capture_2020_04_17_11_47_39_842,379,308,311,238,366,237,0,0,0,1,176
capture_2020_04_17_11_47_39_843,379,308,311,238,366,237,0,0,0,1,176
capture_2020_04_17_11_47_39_844,379,308,311,238,366,237,0,0,0,1,176
capture_2020_04_17_11_47_39_845,379,308,311,238,366,237,0,0,0,1,176
capture_2020_04_17_11_47_39_846,379,308,311,238,366,237,0,0,0,1,176
capture_2020_04_17_11_47_39_847,374,306,311,234,363,234,0,0,0,1,182
capture_2020_04_17_11_47_39_848,370,304,307,232,361,232,0,0,0,0,182
capture_2020_04_17_11_47_39_849,364,299,300,232,359,232,0,0,0,0,182
capture_2020_04_17_11_47_39_850,362,298,294,232,357,232,0,0,0,0,185
capture_2020_04_17_11_47_39_851,362,298,294,232,357,232,0,0,0,0,185
capture_2020_04_17_11_47_39_852,353,296,287,232,349,232,0,0,0,0,185
capture_2020_04_17_11_47_39_853,352,296,281,232,344,231,0,0,0,0,191
capture_2020_04_17_11_47_39_854,346,304,274,231,339,227,0,0,0,0,206
capture_2020_04_17_11_47_39_855,346,304,272,228,334,225,0,0,0,0,206
capture_2020_04_17_11_47_39_856,346,304,270,226,332,224,0,0,0,0,206
capture_2020_04_17_11_47_39_857,338,297,266,226,328,224,0,0,0,0,197
capture_2020_04_17_11_47_39_858,341,295,263,222,328,219,0,0,0,0,218
capture_2020_04_17_11_47_39_859,341,295,263,221,328,218,0,0,0,1,218
capture_2020_04_17_11_47_39_860,341,295,263,221,328,218,0,0,0,1,218
capture_2020_04_17_11_47_39_861,341,295,263,221,328,218,0,0,0,1,218
capture_2020_04_17_11_47_39_862,341,295,263,221,328,218,0,0,0,1,218
capture_2020_04_17_11_47_39_863,345,284,263,214,334,208,0,0,0,0,227
capture_2020_04_17_11_47_39_864,345,284,263,209,336,206,0,0,0,0,227
capture_2020_04_17_11_47_39_865,350,279,264,205,338,202,0,0,0,0,239
capture_2020_04_17_11_47_39_866,355,273,268,199,343,196,0,0,0,0,239
capture_2020_04_17_11_47_39_867,355,273,269,194,346,193,0,0,0,0,239
capture_2020_04_17_11_47_39_868,359,273,272,190,349,191,0,0,0,0,239
capture_2020_04_17_11_47_39_869,363,267,277,184,355,185,0,0,0,0,239
capture_2020_04_17_11_47_39_870,367,274,277,181,359,181,0,0,0,0,251
capture_2020_04_17_11_47_39_871,367,271,278,178,360,179,0,0,0,0,251
capture_2020_04_17_11_47_39_872,370,267,279,176,363,176,0,0,0,0,251
capture_2020_04_17_11_47_39_873,373,272,280,172,365,172,0,0,0,0,257
capture_2020_04_17_11_47_39_874,376,274,282,165,369,165,0,0,0,0,269
capture_2020_04_17_11_47_39_875,377,264,282,161,373,163,0,0,0,0,269
capture_2020_04_17_11_47_39_876,385,268,282,156,375,158,0,0,0,0,281
capture_2020_04_17_11_47_39_877,385,268,282,154,377,156,0,0,0,0,281
capture_2020_04_17_11_47_39_878,390,272,282,149,380,152,0,0,0,0,305
capture_2020_04_17_11_47_39_879,390,272,282,148,382,149,0,0,0,0,305
capture_2020_04_17_11_47_39_880,396,281,282,147,385,149,0,0,0,0,317
capture_2020_04_17_11_47_39_881,396,269,284,144,389,148,0,0,0,0,317
capture_2020_04_17_11_47_39_882,398,269,284,144,391,148,0,0,0,0,317
capture_2020_04_17_11_47_39_883,404,278,284,144,391,148,0,0,0,0,329
capture_2020_04_17_11_47_39_884,407,282,285,143,396,148,0,0,0,0,335
capture_2020_04_17_11_47_39_885,407,282,288,143,400,148,0,0,0,0,335
capture_2020_04_17_11_47_39_886,409,277,288,143,403,148,0,0,0,0,338
capture_2020_04_17_11_47_39_887,410,277,289,143,405,148,0,0,0,0,338
capture_2020_04_17_11_47_39_888,410,273,290,142,406,148,0,0,0,0,338
capture_2020_04_17_11_47_39_889,410,269,291,142,407,147,0,0,0,0,338
capture_2020_04_17_11_47_39_890,410,269,288,147,403,149,0,0,0,0,338
capture_2020_04_17_11_47_39_891,412,280,285,147,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_892,412,280,285,147,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_893,412,280,285,147,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_894,412,280,285,147,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_895,412,280,285,147,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_896,412,280,285,147,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_897,412,280,285,147,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_898,408,278,283,146,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_899,408,278,283,146,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_900,408,278,283,146,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_901,408,278,283,146,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_902,408,278,283,146,403,149,1,0,0,0,353
capture_2020_04_17_11_47_39_903,408,278,283,146,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_904,407,278,283,146,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_905,401,276,283,146,403,149,0,0,0,0,353
capture_2020_04_17_11_47_39_906,398,272,257,146,387,149,0,0,0,0,353
capture_2020_04_17_11_47_39_907,395,270,256,146,371,149,0,0,0,0,353
capture_2020_04_17_11_47_39_908,395,289,252,145,365,145,0,0,0,0,371
capture_2020_04_17_11_47_39_909,389,289,243,145,353,145,0,0,0,0,371
capture_2020_04_17_11_47_39_910,389,289,233,145,343,145,1,0,0,0,371
capture_2020_04_17_11_47_39_911,378,289,219,145,318,140,1,0,0,0,371
capture_2020_04_17_11_47_39_912,371,287,219,145,309,140,1,0,0,0,371
capture_2020_04_17_11_47_39_913,362,281,207,144,284,140,1,0,0,0,371
capture_2020_04_17_11_47_39_914,362,281,201,144,277,138,1,0,0,0,371
capture_2020_04_17_11_47_39_915,348,281,193,144,268,138,1,0,0,0,371
capture_2020_04_17_11_47_39_916,348,281,187,144,260,138,1,0,0,0,371
capture_2020_04_17_11_47_39_917,341,281,184,144,254,138,1,0,0,0,371
capture_2020_04_17_11_47_39_918,323,281,179,144,242,138,1,0,0,0,371
capture_2020_04_17_11_47_39_919,323,281,172,140,242,138,1,0,0,0,371
capture_2020_04_17_11_47_39_920,323,281,171,140,231,138,1,0,0,0,371
capture_2020_04_17_11_47_39_921,323,281,171,140,231,138,1,0,0,0,371
capture_2020_04_17_11_47_39_922,323,281,171,140,231,138,1,0,0,0,371
capture_2020_04_17_11_47_39_923,323,281,171,140,231,138,1,0,0,0,371
capture_2020_04_17_11_47_39_924,323,281,171,140,231,138,1,0,0,0,371
capture_2020_04_17_11_47_39_925,323,281,167,140,220,138,1,0,0,0,371
capture_2020_04_17_11_47_39_926,323,281,167,140,220,138,1,0,0,0,371
capture_2020_04_17_11_47_39_927,323,281,167,140,220,138,1,0,0,0,371
capture_2020_04_17_11_47_39_928,309,286,167,140,220,138,1,0,0,0,380
capture_2020_04_17_11_47_39_929,303,256,167,140,220,138,1,0,0,0,347
capture_2020_04_17_11_47_39_930,303,256,167,140,220,138,1,0,0,0,347
capture_2020_04_17_11_47_39_931,303,256,167,140,220,138,1,0,0,0,347
capture_2020_04_17_11_47_39_932,303,256,167,140,220,138,1,0,0,0,347
capture_2020_04_17_11_47_39_933,303,256,167,140,220,138,0,0,0,0,347
capture_2020_04_17_11_47_39_934,303,256,167,140,220,138,0,0,0,0,347
capture_2020_04_17_11_47_39_935,303,256,167,140,220,138,1,0,0,0,347
capture_2020_04_17_11_47_39_936,303,256,167,140,220,138,1,0,0,0,347
capture_2020_04_17_11_47_39_937,303,256,167,140,220,138,1,0,0,0,347
capture_2020_04_17_11_47_39_938,303,256,167,140,220,138,1,0,0,0,347
capture_2020_04_17_11_47_39_939,303,260,167,140,220,138,1,0,0,0,347
capture_2020_04_17_11_47_39_940,303,260,167,140,220,138,0,0,0,0,347
capture_2020_04_17_11_47_39_941,303,260,167,140,220,138,0,0,0,0,347
capture_2020_04_17_11_47_39_942,336,260,182,140,257,138,0,0,0,0,347
capture_2020_04_17_11_47_39_943,341,260,188,148,271,138,0,0,0,0,347
capture_2020_04_17_11_47_39_944,345,260,197,148,286,136,0,0,0,0,347
capture_2020_04_17_11_47_39_945,352,260,209,148,305,134,0,0,0,0,347
capture_2020_04_17_11_47_39_946,363,260,222,148,321,134,0,0,0,0,347
capture_2020_04_17_11_47_39_947,363,260,234,144,344,134,0,1,0,0,347
capture_2020_04_17_11_47_39_948,369,253,264,140,371,134,0,1,0,0,323
capture_2020_04_17_11_47_39_949,375,253,280,140,378,134,0,1,0,0,323
capture_2020_04_17_11_47_39_950,381,253,289,138,387,134,0,1,0,0,323
capture_2020_04_17_11_47_39_951,386,253,300,138,396,136,0,1,0,0,323
capture_2020_04_17_11_47_39_952,392,253,316,135,404,140,0,1,0,0,323
capture_2020_04_17_11_47_39_953,397,253,324,135,414,140,0,1,0,0,323
capture_2020_04_17_11_47_39_954,402,253,334,135,417,140,0,1,0,0,323
capture_2020_04_17_11_47_39_955,403,253,336,135,426,140,0,1,0,0,323
capture_2020_04_17_11_47_39_956,408,253,348,135,430,146,0,1,0,0,323
capture_2020_04_17_11_47_39_957,408,253,351,135,432,146,0,1,0,0,323
capture_2020_04_17_11_47_39_958,426,253,359,135,433,146,0,1,0,0,323
capture_2020_04_17_11_47_39_959,426,253,363,135,433,146,0,1,0,0,323
capture_2020_04_17_11_47_39_960,426,253,369,142,433,146,0,1,0,0,323
capture_2020_04_17_11_47_39_961,426,253,369,136,440,145,0,1,0,0,323
capture_2020_04_17_11_47_39_962,426,253,369,136,440,145,0,1,0,0,323
capture_2020_04_17_11_47_39_963,426,253,369,136,440,145,0,1,0,0,323
capture_2020_04_17_11_47_39_964,426,253,369,136,440,145,0,1,0,0,323
capture_2020_04_17_11_47_39_965,426,253,369,136,440,145,0,1,0,0,323
capture_2020_04_17_11_47_39_966,426,253,369,136,440,145,0,1,0,0,323
capture_2020_04_17_11_47_39_967,426,253,369,136,440,145,0,1,0,0,323
capture_2020_04_17_11_47_39_968,426,253,369,136,440,145,0,1,0,0,323
capture_2020_04_17_11_47_39_969,426,253,369,136,440,145,0,1,0,0,323
capture_2020_04_17_11_47_39_970,426,253,369,136,440,145,0,1,0,1,323
capture_2020_04_17_11_47_39_971,426,253,369,136,440,145,0,1,0,1,323
capture_2020_04_17_11_47_39_972,426,253,369,136,440,145,0,1,0,1,323
capture_2020_04_17_11_47_39_973,426,253,369,136,440,145,0,1,0,1,323
capture_2020_04_17_11_47_39_974,426,253,369,136,440,145,0,1,0,1,323
capture_2020_04_17_11_47_39_975,426,253,369,136,440,145,0,1,0,1,323
capture_2020_04_17_11_47_39_976,426,253,369,136,440,145,0,1,0,1,323
capture_2020_04_17_11_47_39_977,426,253,369,136,440,145,0,1,0,1,323
capture_2020_04_17_11_47_39_978,426,253,369,136,440,145,0,1,0,1,323
capture_2020_04_17_11_47_39_979,426,253,369,136,440,145,0,1,0,1,323
capture_2020_04_17_11_47_39_980,426,253,369,136,440,145,0,0,0,0,323
capture_2020_04_17_11_47_39_981,426,253,369,136,440,145,0,0,0,0,323
capture_2020_04_17_11_47_39_982,419,253,358,140,440,152,0,0,0,0,323
capture_2020_04_17_11_47_39_983,418,253,358,142,437,154,0,0,0,0,323
capture_2020_04_17_11_47_39_984,412,247,348,144,435,154,0,0,0,0,311
capture_2020_04_17_11_47_39_985,407,250,343,148,428,157,0,0,0,0,311
capture_2020_04_17_11_47_39_986,407,250,336,148,424,157,0,0,0,0,311
capture_2020_04_17_11_47_39_987,407,250,330,148,424,157,0,0,0,0,311
capture_2020_04_17_11_47_39_988,407,250,322,148,416,157,0,0,0,0,311
capture_2020_04_17_11_47_39_989,405,260,318,152,412,157,0,0,0,0,287
capture_2020_04_17_11_47_39_990,391,268,309,160,393,163,1,0,0,1,272
capture_2020_04_17_11_47_39_991,391,268,305,166,393,166,1,0,0,1,272
capture_2020_04_17_11_47_39_992,388,268,304,171,387,170,1,0,0,1,272
capture_2020_04_17_11_47_39_993,388,268,301,176,386,175,1,0,0,1,272
capture_2020_04_17_11_47_39_994,385,290,295,186,386,185,0,0,0,0,272
capture_2020_04_17_11_47_39_995,382,286,295,192,386,192,0,0,0,0,257
capture_2020_04_17_11_47_39_996,384,274,295,197,386,199,0,0,0,1,251
capture_2020_04_17_11_47_39_997,382,276,295,197,386,199,0,0,0,0,248
capture_2020_04_17_11_47_39_998,387,284,295,200,387,201,0,0,0,0,248
capture_2020_04_17_11_47_39_999,387,284,295,205,387,201,0,0,0,0,248
