,noFace,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7255,0,353,352,311,315,378,315,0,0,0,0,138
capture_2020_04_17_11_39_49_7256,0,354,354,311,315,378,315,0,0,0,0,140
capture_2020_04_17_11_39_49_7257,0,354,354,311,315,378,315,0,0,0,0,140
capture_2020_04_17_11_39_49_7258,0,354,354,311,315,378,315,0,0,0,0,140
capture_2020_04_17_11_39_49_7259,0,354,354,311,315,378,315,0,0,0,0,140
capture_2020_04_17_11_39_49_7260,0,354,354,311,315,378,315,0,0,0,0,140
capture_2020_04_17_11_39_49_7261,0,354,354,311,315,378,315,0,0,0,0,140
capture_2020_04_17_11_39_49_7262,0,354,354,311,315,378,315,0,0,0,0,140
capture_2020_04_17_11_39_49_7263,0,354,354,311,315,378,315,0,0,0,0,140
capture_2020_04_17_11_39_49_7264,0,356,346,311,315,378,315,0,0,0,0,142
capture_2020_04_17_11_39_49_7265,0,356,346,313,313,385,312,0,0,0,0,142
capture_2020_04_17_11_39_49_7266,0,356,346,313,313,385,312,0,0,0,0,142
capture_2020_04_17_11_39_49_7267,0,358,346,316,312,387,310,0,0,0,0,143
capture_2020_04_17_11_39_49_7268,0,360,342,316,312,387,310,0,0,0,0,144
capture_2020_04_17_11_39_49_7269,0,360,342,318,311,390,309,0,0,0,0,144
capture_2020_04_17_11_39_49_7270,0,360,342,318,311,390,309,0,0,0,0,144
capture_2020_04_17_11_39_49_7271,0,360,340,318,311,390,309,0,0,0,0,144
capture_2020_04_17_11_39_49_7272,0,361,340,320,308,396,309,0,0,0,0,144
capture_2020_04_17_11_39_49_7273,0,364,340,320,308,396,309,0,0,0,0,144
capture_2020_04_17_11_39_49_7274,0,364,332,320,306,398,306,0,0,0,0,144
capture_2020_04_17_11_39_49_7275,0,363,328,322,304,398,304,0,0,0,0,144
capture_2020_04_17_11_39_49_7276,0,363,328,320,301,397,303,0,0,0,0,144
capture_2020_04_17_11_39_49_7277,0,363,328,320,301,397,303,0,0,0,0,144
capture_2020_04_17_11_39_49_7278,0,363,328,320,298,397,301,0,0,0,0,144
capture_2020_04_17_11_39_49_7279,0,363,328,320,297,397,299,0,0,0,0,144
capture_2020_04_17_11_39_49_7280,0,364,328,315,295,396,297,0,0,0,0,156
capture_2020_04_17_11_39_49_7281,0,363,328,315,295,396,297,0,0,0,0,156
capture_2020_04_17_11_39_49_7282,0,358,318,312,294,394,296,0,0,0,0,160
capture_2020_04_17_11_39_49_7283,0,358,318,312,294,394,296,0,0,0,0,160
capture_2020_04_17_11_39_49_7284,0,358,318,312,294,394,296,0,0,0,0,160
capture_2020_04_17_11_39_49_7285,0,357,328,308,288,393,291,0,0,0,0,176
capture_2020_04_17_11_39_49_7286,0,357,328,308,288,393,291,0,0,0,0,176
capture_2020_04_17_11_39_49_7287,0,357,328,304,287,389,288,0,0,0,0,176
capture_2020_04_17_11_39_49_7288,0,352,326,302,284,388,286,0,0,0,0,176
capture_2020_04_17_11_39_49_7289,0,352,326,301,281,388,283,0,0,0,0,176
capture_2020_04_17_11_39_49_7290,0,351,316,296,279,387,279,0,0,0,0,176
capture_2020_04_17_11_39_49_7291,0,351,316,297,277,389,276,0,0,0,0,176
capture_2020_04_17_11_39_49_7292,0,350,300,297,272,391,272,0,0,0,0,176
capture_2020_04_17_11_39_49_7293,0,350,300,297,269,391,269,0,0,0,0,176
capture_2020_04_17_11_39_49_7294,0,350,291,297,267,393,267,0,0,0,0,176
capture_2020_04_17_11_39_49_7295,0,354,300,297,264,393,264,0,0,0,0,185
capture_2020_04_17_11_39_49_7296,0,355,298,299,260,396,261,0,0,0,0,187
capture_2020_04_17_11_39_49_7297,0,355,294,297,257,397,258,0,0,0,0,187
capture_2020_04_17_11_39_49_7298,0,355,290,297,254,397,255,0,0,0,0,192
capture_2020_04_17_11_39_49_7299,0,355,290,297,248,399,249,0,0,0,0,192
capture_2020_04_17_11_39_49_7300,0,352,273,296,244,402,245,0,0,0,0,192
capture_2020_04_17_11_39_49_7301,0,357,270,296,240,402,242,0,0,0,0,202
capture_2020_04_17_11_39_49_7302,0,353,268,296,235,402,237,0,0,0,0,208
capture_2020_04_17_11_39_49_7303,0,352,252,296,230,402,232,0,0,0,0,208
capture_2020_04_17_11_39_49_7304,0,352,251,292,224,402,226,0,0,0,0,208
capture_2020_04_17_11_39_49_7305,0,352,251,290,223,402,225,0,0,0,0,208
capture_2020_04_17_11_39_49_7306,0,353,253,290,223,402,225,0,0,0,0,222
capture_2020_04_17_11_39_49_7307,0,352,254,288,219,402,221,0,0,0,0,224
capture_2020_04_17_11_39_49_7308,0,352,254,285,216,401,217,0,0,0,0,224
capture_2020_04_17_11_39_49_7309,0,347,246,283,216,401,216,0,0,0,0,224
capture_2020_04_17_11_39_49_7310,0,347,246,283,216,401,216,0,0,0,0,224
capture_2020_04_17_11_39_49_7311,0,348,247,283,210,401,209,0,0,0,0,237
capture_2020_04_17_11_39_49_7312,0,350,250,283,210,401,209,0,0,0,0,240
capture_2020_04_17_11_39_49_7313,0,352,250,283,205,407,205,0,0,0,0,240
capture_2020_04_17_11_39_49_7314,0,352,250,283,205,407,205,0,0,0,0,240
capture_2020_04_17_11_39_49_7315,0,355,250,283,202,409,203,0,0,0,0,240
capture_2020_04_17_11_39_49_7316,0,355,250,285,201,411,201,0,0,0,0,240
capture_2020_04_17_11_39_49_7317,0,356,250,285,198,413,198,0,0,0,0,240
capture_2020_04_17_11_39_49_7318,0,354,220,287,198,416,198,0,0,0,0,240
capture_2020_04_17_11_39_49_7319,0,360,233,287,198,416,198,0,0,0,0,252
capture_2020_04_17_11_39_49_7320,0,360,233,287,198,416,198,0,0,0,0,252
capture_2020_04_17_11_39_49_7321,0,362,236,289,195,420,196,0,0,0,0,256
capture_2020_04_17_11_39_49_7322,0,362,236,289,195,420,196,0,0,0,0,256
capture_2020_04_17_11_39_49_7323,0,360,223,289,191,423,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7324,0,359,223,286,191,422,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7325,0,359,223,286,189,424,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7326,0,359,223,285,185,424,186,0,0,0,0,256
capture_2020_04_17_11_39_49_7327,0,359,221,285,185,424,186,0,0,0,0,256
capture_2020_04_17_11_39_49_7328,0,359,221,285,185,424,186,0,0,0,0,256
capture_2020_04_17_11_39_49_7329,0,361,223,285,185,424,186,0,0,0,0,268
capture_2020_04_17_11_39_49_7330,0,361,223,285,185,424,186,0,0,0,0,268
capture_2020_04_17_11_39_49_7331,0,361,223,285,185,424,186,0,0,0,0,268
capture_2020_04_17_11_39_49_7332,0,361,223,285,185,424,186,0,0,0,0,268
capture_2020_04_17_11_39_49_7333,0,361,223,285,185,422,191,0,0,0,0,268
capture_2020_04_17_11_39_49_7334,0,361,223,282,188,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7335,0,361,223,282,188,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7336,0,361,223,282,188,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7337,0,357,223,282,188,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7338,0,357,223,282,188,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7339,0,357,223,282,188,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7340,0,361,223,282,188,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7341,0,361,223,282,188,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7342,0,361,223,282,188,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7343,0,361,223,282,188,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7344,0,358,223,282,188,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7345,0,358,235,278,191,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7346,0,358,235,278,191,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7347,0,358,235,278,191,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7348,0,358,235,278,191,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7349,0,360,232,278,191,420,190,0,0,0,0,268
capture_2020_04_17_11_39_49_7350,0,360,232,277,195,414,194,0,0,0,0,268
capture_2020_04_17_11_39_49_7351,0,357,232,277,195,414,194,0,0,0,0,268
capture_2020_04_17_11_39_49_7352,0,357,232,277,195,414,194,0,0,0,0,268
capture_2020_04_17_11_39_49_7353,0,347,232,275,197,414,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7354,0,347,232,275,197,414,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7355,0,347,232,275,197,414,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7356,0,347,232,275,197,414,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7357,0,347,232,266,199,401,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7358,0,347,232,266,199,401,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7359,0,347,232,266,199,401,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7360,0,347,232,266,199,401,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7361,0,347,232,266,199,401,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7362,0,347,232,266,199,401,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7363,0,347,232,266,199,401,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7364,0,347,232,266,199,401,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7365,0,347,232,272,199,407,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7366,0,347,232,275,199,409,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7367,0,347,232,275,199,409,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7368,0,347,232,275,199,409,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7369,0,352,227,280,199,413,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7370,0,352,227,280,199,413,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7371,0,352,227,280,199,413,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7372,0,352,227,283,199,416,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7373,0,352,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7374,0,352,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7375,0,352,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7376,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7377,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7378,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7379,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7380,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7381,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7382,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7383,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7384,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7385,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7386,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7387,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7388,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7389,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7390,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7391,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7392,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7393,0,356,227,287,199,418,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7394,0,356,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7395,0,356,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7396,0,359,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7397,0,359,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7398,0,359,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7399,0,359,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7400,0,359,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7401,0,359,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7402,0,359,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7403,0,359,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7404,0,359,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7405,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7406,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7407,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7408,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7409,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7410,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7411,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7412,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7413,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7414,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7415,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7416,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7417,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7418,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7419,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7420,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7421,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7422,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7423,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7424,0,360,227,287,199,422,197,0,0,0,0,256
capture_2020_04_17_11_39_49_7425,0,360,227,287,196,422,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7426,0,360,227,287,196,422,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7427,0,360,227,287,193,422,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7428,0,360,227,287,193,422,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7429,0,360,227,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7430,0,360,227,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7431,0,360,227,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7432,0,360,227,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7433,0,360,227,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7434,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7435,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7436,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7437,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7438,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7439,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7440,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7441,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7442,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7443,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7444,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7445,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7446,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7447,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7448,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7449,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7450,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7451,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7452,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7453,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7454,0,361,232,287,191,422,190,0,0,0,0,256
capture_2020_04_17_11_39_49_7455,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7456,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7457,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7458,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7459,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7460,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7461,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7462,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7463,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7464,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7465,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7466,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7467,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7468,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7469,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7470,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7471,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7472,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7473,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7474,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7475,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7476,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7477,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7478,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7479,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7480,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7481,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7482,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7483,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7484,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7485,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7486,0,361,232,287,194,427,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7487,0,361,232,292,200,428,200,0,0,0,0,256
capture_2020_04_17_11_39_49_7488,0,361,232,292,200,428,200,0,0,0,0,256
capture_2020_04_17_11_39_49_7489,0,361,232,292,200,428,200,0,0,0,0,256
capture_2020_04_17_11_39_49_7490,0,361,232,292,200,428,200,0,0,0,0,256
capture_2020_04_17_11_39_49_7491,0,361,232,292,200,428,200,0,0,0,0,256
capture_2020_04_17_11_39_49_7492,0,361,232,292,200,428,200,0,0,0,0,256
capture_2020_04_17_11_39_49_7493,0,361,232,292,200,428,200,0,0,0,0,256
capture_2020_04_17_11_39_49_7494,0,357,230,292,200,422,200,0,0,0,0,240
capture_2020_04_17_11_39_49_7495,0,357,230,292,200,422,200,0,0,0,0,240
capture_2020_04_17_11_39_49_7496,0,352,230,288,200,418,200,0,0,0,0,240
capture_2020_04_17_11_39_49_7497,0,352,230,285,200,415,200,0,0,0,0,240
capture_2020_04_17_11_39_49_7498,0,352,230,285,205,412,204,0,0,0,0,240
capture_2020_04_17_11_39_49_7499,0,351,258,285,212,408,209,0,0,0,0,223
capture_2020_04_17_11_39_49_7500,0,351,258,285,214,408,214,0,0,0,0,223
capture_2020_04_17_11_39_49_7501,0,351,258,285,222,408,220,0,0,0,0,223
capture_2020_04_17_11_39_49_7502,0,351,258,285,225,408,224,0,0,0,0,223
capture_2020_04_17_11_39_49_7503,0,355,263,292,230,409,226,0,0,0,0,223
capture_2020_04_17_11_39_49_7504,0,355,263,292,233,408,232,0,0,0,0,223
capture_2020_04_17_11_39_49_7505,0,356,279,292,241,408,239,0,0,0,0,208
capture_2020_04_17_11_39_49_7506,0,358,279,296,243,408,242,0,0,0,0,208
capture_2020_04_17_11_39_49_7507,0,358,279,296,245,408,245,0,0,0,0,208
capture_2020_04_17_11_39_49_7508,0,358,279,299,252,405,249,0,0,0,0,208
capture_2020_04_17_11_39_49_7509,0,361,291,301,256,403,253,0,0,0,0,192
capture_2020_04_17_11_39_49_7510,0,361,291,301,258,403,255,0,0,0,0,192
capture_2020_04_17_11_39_49_7511,0,362,291,301,262,406,258,0,0,0,0,192
capture_2020_04_17_11_39_49_7512,0,362,291,301,262,406,258,0,0,0,0,192
capture_2020_04_17_11_39_49_7513,0,363,301,309,268,411,266,0,0,0,0,176
capture_2020_04_17_11_39_49_7514,0,366,301,314,275,411,272,0,0,0,0,176
capture_2020_04_17_11_39_49_7515,0,366,301,314,279,409,276,0,0,0,0,176
capture_2020_04_17_11_39_49_7516,0,369,305,317,281,409,280,0,0,0,0,176
capture_2020_04_17_11_39_49_7517,0,372,312,322,287,411,284,0,0,0,0,176
capture_2020_04_17_11_39_49_7518,0,372,312,322,289,411,285,0,0,0,0,176
capture_2020_04_17_11_39_49_7519,0,375,319,326,291,411,288,0,0,0,0,167
capture_2020_04_17_11_39_49_7520,0,377,319,329,297,415,294,0,0,0,0,167
capture_2020_04_17_11_39_49_7521,0,382,322,332,299,415,296,0,0,0,0,167
capture_2020_04_17_11_39_49_7522,0,385,329,334,302,416,298,0,0,0,0,167
capture_2020_04_17_11_39_49_7523,0,385,329,336,304,417,302,0,0,0,0,167
capture_2020_04_17_11_39_49_7524,0,384,328,338,307,419,304,0,0,0,0,151
capture_2020_04_17_11_39_49_7525,0,388,336,344,311,424,307,0,0,0,0,144
capture_2020_04_17_11_39_49_7526,0,391,335,347,312,424,308,0,0,0,0,144
capture_2020_04_17_11_39_49_7527,0,392,335,350,313,428,310,0,0,0,0,144
capture_2020_04_17_11_39_49_7528,0,394,335,352,313,429,310,0,0,0,0,144
capture_2020_04_17_11_39_49_7529,0,400,335,356,315,432,313,0,0,0,0,144
capture_2020_04_17_11_39_49_7530,0,403,333,359,316,433,315,0,0,0,0,144
capture_2020_04_17_11_39_49_7531,0,405,334,362,319,438,315,0,0,0,0,144
capture_2020_04_17_11_39_49_7532,0,408,334,362,319,438,315,0,0,0,0,144
capture_2020_04_17_11_39_49_7533,0,416,347,370,321,445,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7534,0,416,347,370,321,445,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7535,0,423,345,379,325,453,322,0,0,0,0,138
