,noFace,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7293,0,345,290,290,261,384,260,0,0,0,0,192
capture_2020_04_17_11_39_49_7294,0,346,284,289,257,384,258,0,0,0,0,192
capture_2020_04_17_11_39_49_7295,0,346,281,290,256,385,257,0,0,0,0,192
capture_2020_04_17_11_39_49_7296,0,345,277,290,256,388,256,0,0,0,0,192
capture_2020_04_17_11_39_49_7297,0,345,272,290,256,390,256,0,0,0,0,192
capture_2020_04_17_11_39_49_7298,0,342,268,288,247,390,256,0,0,0,0,196
capture_2020_04_17_11_39_49_7299,0,350,268,288,241,392,243,0,0,0,0,208
capture_2020_04_17_11_39_49_7300,0,350,263,288,240,392,240,0,0,0,0,208
capture_2020_04_17_11_39_49_7301,0,347,263,288,240,400,240,0,0,0,0,208
capture_2020_04_17_11_39_49_7302,0,346,257,288,227,400,228,0,0,0,0,208
capture_2020_04_17_11_39_49_7303,0,344,254,288,224,400,224,0,0,0,0,208
capture_2020_04_17_11_39_49_7304,0,342,258,288,224,400,224,0,0,0,0,215
capture_2020_04_17_11_39_49_7305,0,345,255,288,216,400,224,0,0,0,0,224
capture_2020_04_17_11_39_49_7306,0,342,248,279,215,400,216,0,0,0,0,224
capture_2020_04_17_11_39_49_7307,0,341,248,279,213,400,214,0,0,0,0,224
capture_2020_04_17_11_39_49_7308,0,340,244,276,211,392,211,0,0,0,0,224
capture_2020_04_17_11_39_49_7309,0,336,232,276,209,400,209,0,0,0,0,224
capture_2020_04_17_11_39_49_7310,0,335,228,273,208,400,208,0,0,0,0,230
capture_2020_04_17_11_39_49_7311,0,344,239,275,208,400,208,0,0,0,0,240
capture_2020_04_17_11_39_49_7312,0,339,229,273,208,400,208,0,0,0,0,240
capture_2020_04_17_11_39_49_7313,0,344,233,274,199,400,197,0,0,0,0,240
capture_2020_04_17_11_39_49_7314,0,344,228,276,197,400,195,0,0,0,0,240
capture_2020_04_17_11_39_49_7315,0,344,244,277,195,402,193,0,0,0,0,240
capture_2020_04_17_11_39_49_7316,0,344,223,277,193,402,192,0,0,0,0,240
capture_2020_04_17_11_39_49_7317,0,347,232,279,192,405,192,0,0,0,0,240
capture_2020_04_17_11_39_49_7318,0,348,249,279,192,416,192,0,0,0,0,244
capture_2020_04_17_11_39_49_7319,0,352,247,279,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7320,0,352,241,280,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7321,0,352,224,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7322,0,352,240,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7323,0,349,219,277,184,416,184,0,0,0,0,261
capture_2020_04_17_11_39_49_7324,0,352,240,279,183,416,182,0,0,0,0,256
capture_2020_04_17_11_39_49_7325,0,354,244,279,182,416,181,0,0,0,0,261
capture_2020_04_17_11_39_49_7326,0,350,222,277,178,416,177,0,0,0,0,272
capture_2020_04_17_11_39_49_7327,0,352,227,277,177,416,176,0,0,0,0,272
capture_2020_04_17_11_39_49_7328,0,350,231,275,177,416,176,0,0,0,0,272
capture_2020_04_17_11_39_49_7329,0,350,220,277,176,416,176,0,0,0,0,272
capture_2020_04_17_11_39_49_7330,0,349,220,277,177,416,179,0,0,0,0,272
capture_2020_04_17_11_39_49_7331,0,351,243,277,179,416,181,0,0,0,0,272
capture_2020_04_17_11_39_49_7332,0,354,246,275,181,416,182,0,0,0,0,272
capture_2020_04_17_11_39_49_7333,0,352,240,275,181,416,182,0,0,0,0,272
capture_2020_04_17_11_39_49_7334,0,352,240,275,181,416,182,0,0,0,0,272
capture_2020_04_17_11_39_49_7335,0,353,226,275,181,416,182,0,0,0,0,272
capture_2020_04_17_11_39_49_7336,0,351,224,273,181,416,181,0,0,0,0,272
capture_2020_04_17_11_39_49_7337,0,349,224,273,181,416,181,0,0,0,0,272
capture_2020_04_17_11_39_49_7338,0,351,229,273,182,416,182,0,0,0,0,272
capture_2020_04_17_11_39_49_7339,0,353,227,273,182,416,182,0,0,0,0,272
capture_2020_04_17_11_39_49_7340,0,355,229,272,184,416,183,0,0,0,0,272
capture_2020_04_17_11_39_49_7341,0,353,236,272,184,416,183,0,0,0,0,272
capture_2020_04_17_11_39_49_7342,0,352,227,272,181,417,181,0,0,0,0,272
capture_2020_04_17_11_39_49_7343,0,353,231,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7344,0,352,227,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7345,0,353,241,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7346,0,352,238,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7347,0,351,240,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7348,0,360,252,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7349,0,355,242,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7350,0,354,245,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7351,0,349,247,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7352,0,346,255,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7353,0,350,240,264,192,401,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7354,0,349,243,261,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7355,0,350,252,259,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7356,0,345,242,259,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7357,0,344,241,259,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7358,0,345,247,259,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7359,0,345,240,259,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7360,0,344,236,259,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7361,0,344,231,259,192,400,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7362,0,344,228,259,192,400,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7363,0,344,220,259,192,400,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7364,0,344,236,260,192,400,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7365,0,344,223,260,192,400,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7366,0,347,225,260,192,400,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7367,0,346,238,272,192,400,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7368,0,348,236,272,192,400,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7369,0,349,237,272,192,400,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7370,0,350,228,272,192,406,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7371,0,351,238,272,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7372,0,351,240,273,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7373,0,351,247,273,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7374,0,353,229,273,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7375,0,353,238,273,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7376,0,353,236,273,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7377,0,353,238,273,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7378,0,351,232,273,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7379,0,353,240,278,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7380,0,353,236,278,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7381,0,354,221,278,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7382,0,351,220,278,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7383,0,353,220,278,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7384,0,352,236,278,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7385,0,353,239,278,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7386,0,351,236,278,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7387,0,353,236,278,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7388,0,351,236,278,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7389,0,351,244,274,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7390,0,353,237,274,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7391,0,351,229,274,197,416,196,0,0,0,1,272
capture_2020_04_17_11_39_49_7392,0,354,230,276,195,416,193,0,0,0,1,272
capture_2020_04_17_11_39_49_7393,0,353,236,274,192,416,192,0,0,0,1,272
capture_2020_04_17_11_39_49_7394,0,355,238,274,192,416,192,0,0,0,1,272
capture_2020_04_17_11_39_49_7395,0,353,242,274,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7396,0,351,238,274,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7397,0,353,245,274,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7398,0,353,236,274,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7399,0,355,247,274,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7400,0,355,252,274,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7401,0,353,252,274,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7402,0,354,243,274,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7403,0,352,252,274,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7404,0,360,240,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7405,0,354,246,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7406,0,360,243,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7407,0,360,245,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7408,0,356,243,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7409,0,355,241,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7410,0,353,241,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7411,0,354,237,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7412,0,360,236,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7413,0,352,246,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7414,0,354,238,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7415,0,360,241,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7416,0,356,238,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7417,0,356,242,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7418,0,350,231,274,194,417,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7419,0,355,243,279,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7420,0,355,239,279,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7421,0,355,245,288,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7422,0,353,245,288,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7423,0,354,247,288,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7424,0,355,247,288,192,416,192,0,0,1,0,272
capture_2020_04_17_11_39_49_7425,0,354,252,288,192,416,183,0,0,1,0,272
capture_2020_04_17_11_39_49_7426,0,355,241,288,183,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7427,0,353,240,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7428,0,356,231,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7429,0,355,231,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7430,0,360,237,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7431,0,356,230,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7432,0,360,237,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7433,0,356,236,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7434,0,355,220,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7435,0,356,236,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7436,0,356,243,288,181,416,179,0,0,0,0,272
capture_2020_04_17_11_39_49_7437,0,360,220,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7438,0,360,236,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7439,0,360,236,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7440,0,360,239,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7441,0,360,240,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7442,0,351,242,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7443,0,352,236,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7444,0,355,230,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7445,0,360,230,288,181,416,179,0,0,1,0,272
capture_2020_04_17_11_39_49_7446,0,346,224,288,181,416,179,0,0,1,0,256
capture_2020_04_17_11_39_49_7447,0,346,246,288,181,416,179,0,0,1,0,256
capture_2020_04_17_11_39_49_7448,0,346,250,288,181,416,179,0,0,1,0,256
capture_2020_04_17_11_39_49_7449,0,352,234,288,181,416,179,0,0,1,0,256
capture_2020_04_17_11_39_49_7450,0,352,226,288,181,416,179,0,0,1,0,256
capture_2020_04_17_11_39_49_7451,0,352,233,288,181,416,179,0,0,1,0,256
capture_2020_04_17_11_39_49_7452,0,352,227,288,181,416,179,0,0,1,0,256
capture_2020_04_17_11_39_49_7453,0,352,240,288,192,416,183,0,0,1,0,256
capture_2020_04_17_11_39_49_7454,0,352,242,288,192,416,183,0,0,0,0,256
capture_2020_04_17_11_39_49_7455,0,352,235,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7456,0,352,241,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7457,0,352,240,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7458,0,352,242,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7459,0,348,236,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7460,0,352,225,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7461,0,352,215,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7462,0,352,233,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7463,0,352,231,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7464,0,352,232,288,192,420,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7465,0,352,243,288,192,420,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7466,0,353,250,279,192,423,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7467,0,354,240,279,192,423,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7468,0,354,233,275,192,432,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7469,0,354,233,275,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7470,0,356,234,275,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7471,0,352,232,275,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7472,0,345,233,275,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7473,0,352,240,275,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7474,0,356,240,275,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7475,0,354,233,280,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7476,0,355,244,280,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7477,0,355,234,280,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7478,0,354,244,280,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7479,0,352,245,280,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7480,0,354,218,280,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7481,0,353,224,280,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7482,0,354,224,280,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7483,0,355,227,280,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7484,0,355,231,280,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7485,0,352,226,280,193,432,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7486,0,353,225,288,193,420,193,0,0,0,0,256
capture_2020_04_17_11_39_49_7487,0,354,224,288,192,419,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7488,0,352,232,288,192,419,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7489,0,352,224,288,192,419,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7490,0,352,228,288,192,419,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7491,0,353,226,288,192,419,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7492,0,356,229,288,192,419,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7493,0,353,240,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7494,0,353,240,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7495,0,352,240,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7496,0,353,236,279,192,406,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7497,0,349,249,277,192,403,192,0,0,0,0,244
capture_2020_04_17_11_39_49_7498,0,345,244,277,193,403,192,0,0,0,0,240
capture_2020_04_17_11_39_49_7499,0,344,244,276,208,400,199,0,0,0,0,240
capture_2020_04_17_11_39_49_7500,0,347,253,276,208,400,208,0,0,0,0,240
capture_2020_04_17_11_39_49_7501,0,353,262,278,214,400,211,0,0,0,0,240
capture_2020_04_17_11_39_49_7502,0,355,269,280,224,400,214,0,0,0,0,240
capture_2020_04_17_11_39_49_7503,0,350,267,288,224,400,224,0,0,0,0,240
capture_2020_04_17_11_39_49_7504,0,352,269,288,224,400,224,0,0,0,0,224
capture_2020_04_17_11_39_49_7505,0,353,267,288,232,400,230,0,0,0,0,224
capture_2020_04_17_11_39_49_7506,0,355,273,288,240,400,240,0,0,0,0,224
capture_2020_04_17_11_39_49_7507,0,354,266,290,240,400,240,0,0,0,0,224
capture_2020_04_17_11_39_49_7508,0,353,275,291,243,400,241,0,0,0,0,208
capture_2020_04_17_11_39_49_7509,0,360,288,293,247,400,245,0,0,0,0,208
capture_2020_04_17_11_39_49_7510,0,352,288,295,256,400,246,0,0,0,0,192
capture_2020_04_17_11_39_49_7511,0,352,281,295,256,400,256,0,0,0,0,192
capture_2020_04_17_11_39_49_7512,0,354,288,295,256,400,256,0,0,0,0,192
capture_2020_04_17_11_39_49_7513,0,361,297,304,259,400,256,0,0,0,0,192
capture_2020_04_17_11_39_49_7514,0,360,292,304,272,400,263,0,0,0,0,176
capture_2020_04_17_11_39_49_7515,0,360,299,307,272,400,272,0,0,0,0,176
capture_2020_04_17_11_39_49_7516,0,364,303,309,272,401,272,0,0,0,0,176
capture_2020_04_17_11_39_49_7517,0,367,310,312,276,401,273,0,0,0,0,176
capture_2020_04_17_11_39_49_7518,0,369,313,320,288,402,277,0,0,0,0,176
capture_2020_04_17_11_39_49_7519,0,371,317,320,288,403,279,0,0,0,0,176
capture_2020_04_17_11_39_49_7520,0,376,319,321,288,405,288,0,0,0,0,176
capture_2020_04_17_11_39_49_7521,0,376,324,323,291,408,288,0,0,0,0,176
capture_2020_04_17_11_39_49_7522,0,376,319,327,293,408,290,0,0,0,0,160
capture_2020_04_17_11_39_49_7523,0,378,328,336,304,416,294,0,0,0,0,160
capture_2020_04_17_11_39_49_7524,0,384,329,336,304,416,296,0,0,0,0,160
capture_2020_04_17_11_39_49_7525,0,385,328,336,304,416,304,0,0,0,0,160
capture_2020_04_17_11_39_49_7526,0,387,328,338,304,416,304,0,0,0,0,160
capture_2020_04_17_11_39_49_7527,0,386,325,341,306,419,304,0,0,0,0,148
capture_2020_04_17_11_39_49_7528,0,396,328,343,307,421,304,0,0,0,0,160
capture_2020_04_17_11_39_49_7529,0,392,325,352,308,432,305,0,0,0,0,144
capture_2020_04_17_11_39_49_7530,0,392,327,352,309,432,305,0,0,0,0,144
capture_2020_04_17_11_39_49_7531,0,397,334,355,310,432,306,0,0,0,0,144
capture_2020_04_17_11_39_49_7532,0,399,332,358,311,432,308,0,0,0,0,144
capture_2020_04_17_11_39_49_7533,0,408,326,368,320,435,311,0,0,0,0,144
capture_2020_04_17_11_39_49_7534,0,408,326,368,320,437,312,0,0,0,0,144
capture_2020_04_17_11_39_49_7535,0,416,342,372,320,448,320,0,0,0,0,144
