,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7285,265,179,305,289,391,290,0,0,0,0,272
capture_2020_04_17_11_39_49_7286,264,179,305,288,389,289,0,0,0,0,272
capture_2020_04_17_11_39_49_7287,263,177,304,286,390,287,0,0,0,0,272
capture_2020_04_17_11_39_49_7288,259,173,300,284,387,284,0,0,0,0,272
capture_2020_04_17_11_39_49_7289,261,176,298,281,385,282,0,0,0,0,278
capture_2020_04_17_11_39_49_7290,256,168,296,278,387,279,0,0,0,0,284
capture_2020_04_17_11_39_49_7291,256,168,297,276,386,277,0,0,0,0,284
capture_2020_04_17_11_39_49_7292,251,146,295,272,388,271,0,0,0,0,302
capture_2020_04_17_11_39_49_7293,251,146,297,268,390,267,0,0,0,0,302
capture_2020_04_17_11_39_49_7294,252,142,296,264,391,265,0,0,0,0,302
capture_2020_04_17_11_39_49_7295,252,142,297,263,392,264,0,0,0,0,305
capture_2020_04_17_11_39_49_7296,252,135,297,259,395,259,0,0,0,0,305
capture_2020_04_17_11_39_49_7297,250,132,297,256,397,257,0,0,0,0,314
capture_2020_04_17_11_39_49_7298,252,129,295,254,397,256,0,0,0,0,317
capture_2020_04_17_11_39_49_7299,247,122,295,248,399,250,0,0,0,0,326
capture_2020_04_17_11_39_49_7300,247,103,295,244,399,245,0,0,0,0,335
capture_2020_04_17_11_39_49_7301,245,99,295,241,400,242,0,0,0,0,335
capture_2020_04_17_11_39_49_7302,245,97,293,234,402,235,0,0,0,0,335
capture_2020_04_17_11_39_49_7303,241,92,293,230,402,231,0,0,0,0,344
capture_2020_04_17_11_39_49_7304,239,88,291,225,402,225,0,0,0,0,344
capture_2020_04_17_11_39_49_7305,238,78,289,223,400,224,0,0,0,0,353
capture_2020_04_17_11_39_49_7306,234,78,286,222,401,223,0,0,0,0,359
capture_2020_04_17_11_39_49_7307,232,76,286,220,401,221,0,0,0,0,362
capture_2020_04_17_11_39_49_7308,231,71,283,218,399,218,0,0,0,0,362
capture_2020_04_17_11_39_49_7309,227,65,283,216,400,216,0,0,0,0,365
capture_2020_04_17_11_39_49_7310,227,65,280,214,401,213,0,0,0,0,374
capture_2020_04_17_11_39_49_7311,225,65,282,209,401,208,0,0,0,0,374
capture_2020_04_17_11_39_49_7312,225,65,280,209,401,208,0,0,0,0,380
capture_2020_04_17_11_39_49_7313,226,59,281,206,405,204,0,0,0,0,380
capture_2020_04_17_11_39_49_7314,226,59,283,204,407,202,0,0,0,0,380
capture_2020_04_17_11_39_49_7315,227,51,284,202,409,200,0,0,0,0,386
capture_2020_04_17_11_39_49_7316,227,51,284,200,409,198,0,0,0,0,389
capture_2020_04_17_11_39_49_7317,227,51,286,199,412,197,0,0,0,0,392
capture_2020_04_17_11_39_49_7318,229,49,286,197,416,197,0,0,0,0,398
capture_2020_04_17_11_39_49_7319,229,49,286,197,416,197,0,0,0,0,398
capture_2020_04_17_11_39_49_7320,229,49,287,195,419,193,0,0,0,0,407
capture_2020_04_17_11_39_49_7321,228,43,288,193,420,193,0,0,0,0,407
capture_2020_04_17_11_39_49_7322,228,43,288,193,420,193,0,0,0,0,407
capture_2020_04_17_11_39_49_7323,224,16,284,191,421,191,0,0,0,0,419
capture_2020_04_17_11_39_49_7324,224,16,286,190,422,189,0,0,0,0,419
capture_2020_04_17_11_39_49_7325,224,16,286,189,422,188,0,0,0,0,419
capture_2020_04_17_11_39_49_7326,224,16,284,185,422,184,0,0,0,0,419
capture_2020_04_17_11_39_49_7327,223,14,284,184,422,183,0,0,0,0,422
capture_2020_04_17_11_39_49_7328,223,14,282,184,422,183,0,0,0,0,422
capture_2020_04_17_11_39_49_7329,220,14,284,183,423,183,0,0,0,0,431
capture_2020_04_17_11_39_49_7330,220,14,284,184,423,186,0,0,0,0,431
capture_2020_04_17_11_39_49_7331,220,14,284,186,423,188,0,0,0,0,431
capture_2020_04_17_11_39_49_7332,220,14,282,188,421,189,0,0,0,0,431
capture_2020_04_17_11_39_49_7333,220,14,282,188,421,189,0,0,0,0,431
capture_2020_04_17_11_39_49_7334,220,14,282,188,421,189,0,0,0,0,431
capture_2020_04_17_11_39_49_7335,217,14,282,188,421,189,0,0,0,0,431
capture_2020_04_17_11_39_49_7336,216,14,280,188,417,188,0,0,0,0,431
capture_2020_04_17_11_39_49_7337,216,14,280,188,417,188,0,0,0,0,431
capture_2020_04_17_11_39_49_7338,216,14,280,189,417,189,0,0,0,0,431
capture_2020_04_17_11_39_49_7339,217,14,280,189,417,189,0,0,0,0,431
capture_2020_04_17_11_39_49_7340,217,14,279,191,423,190,0,0,0,0,431
capture_2020_04_17_11_39_49_7341,217,14,279,191,423,190,0,0,0,0,431
capture_2020_04_17_11_39_49_7342,217,14,279,188,424,188,0,0,0,0,431
capture_2020_04_17_11_39_49_7343,217,14,276,193,416,192,1,0,0,0,431
capture_2020_04_17_11_39_49_7344,217,14,276,193,416,192,1,0,0,0,431
capture_2020_04_17_11_39_49_7345,217,14,276,193,416,192,1,0,0,0,431
capture_2020_04_17_11_39_49_7346,217,14,276,193,416,192,1,0,0,0,431
capture_2020_04_17_11_39_49_7347,217,14,276,193,416,192,1,0,0,0,431
capture_2020_04_17_11_39_49_7348,220,14,276,193,416,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7349,220,14,276,193,416,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7350,220,14,276,193,416,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7351,218,14,275,195,416,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7352,218,14,273,196,416,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7353,215,14,271,196,408,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7354,215,14,268,196,405,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7355,215,14,266,196,401,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7356,214,14,266,196,400,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7357,214,14,266,196,400,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7358,214,14,266,196,400,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7359,214,14,266,196,400,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7360,214,14,266,196,400,192,1,0,0,0,425
capture_2020_04_17_11_39_49_7361,214,14,266,196,400,192,0,0,0,0,425
capture_2020_04_17_11_39_49_7362,214,14,266,196,400,192,0,0,0,0,425
capture_2020_04_17_11_39_49_7363,214,14,266,196,400,192,0,0,0,0,425
capture_2020_04_17_11_39_49_7364,211,14,267,196,403,192,0,1,0,0,425
capture_2020_04_17_11_39_49_7365,211,14,267,196,403,192,0,1,0,0,425
capture_2020_04_17_11_39_49_7366,211,14,267,196,403,192,0,1,0,0,425
capture_2020_04_17_11_39_49_7367,211,14,274,198,407,194,0,1,0,0,425
capture_2020_04_17_11_39_49_7368,211,14,274,198,407,194,0,1,0,0,425
capture_2020_04_17_11_39_49_7369,215,14,274,198,407,194,0,1,0,0,425
capture_2020_04_17_11_39_49_7370,215,14,277,198,413,194,0,1,0,0,425
capture_2020_04_17_11_39_49_7371,215,14,279,197,417,194,0,1,0,0,425
capture_2020_04_17_11_39_49_7372,218,14,280,197,421,194,0,1,0,0,425
capture_2020_04_17_11_39_49_7373,218,14,280,197,421,194,0,1,0,0,425
capture_2020_04_17_11_39_49_7374,218,14,280,197,421,194,0,1,0,0,425
capture_2020_04_17_11_39_49_7375,218,14,280,197,421,194,0,1,0,0,425
capture_2020_04_17_11_39_49_7376,218,14,280,197,421,194,0,1,0,0,425
capture_2020_04_17_11_39_49_7377,218,14,280,197,421,194,0,1,0,0,425
capture_2020_04_17_11_39_49_7378,218,14,280,197,421,194,0,1,0,0,425
capture_2020_04_17_11_39_49_7379,218,14,285,197,421,195,0,1,0,0,425
capture_2020_04_17_11_39_49_7380,218,14,285,197,421,195,0,1,0,0,425
capture_2020_04_17_11_39_49_7381,218,14,285,197,421,195,0,1,0,0,425
capture_2020_04_17_11_39_49_7382,218,14,285,197,421,195,0,1,0,0,425
capture_2020_04_17_11_39_49_7383,218,14,285,197,421,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7384,218,14,285,197,421,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7385,218,14,285,197,421,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7386,218,14,285,197,421,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7387,218,14,285,197,421,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7388,218,14,285,197,421,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7389,218,14,281,197,423,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7390,218,14,281,197,423,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7391,218,14,281,204,419,203,0,0,0,1,425
capture_2020_04_17_11_39_49_7392,218,14,283,202,420,200,0,0,0,1,425
capture_2020_04_17_11_39_49_7393,218,14,281,197,423,195,0,0,0,1,425
capture_2020_04_17_11_39_49_7394,218,14,281,197,423,195,0,0,0,1,425
capture_2020_04_17_11_39_49_7395,218,14,281,197,423,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7396,218,14,281,197,423,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7397,218,14,281,197,423,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7398,218,14,281,197,423,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7399,218,14,281,197,423,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7400,218,14,281,197,423,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7401,218,14,281,197,423,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7402,218,14,281,197,423,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7403,218,14,281,197,423,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7404,218,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7405,218,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7406,218,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7407,218,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7408,218,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7409,218,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7410,222,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7411,222,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7412,222,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7413,222,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7414,222,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7415,222,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7416,222,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7417,222,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7418,222,14,281,201,424,199,0,0,0,0,425
capture_2020_04_17_11_39_49_7419,222,14,286,199,422,198,0,0,0,0,425
capture_2020_04_17_11_39_49_7420,222,14,286,197,422,197,0,0,0,0,425
capture_2020_04_17_11_39_49_7421,222,14,288,196,422,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7422,222,14,288,196,422,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7423,222,14,288,196,422,195,0,0,0,0,425
capture_2020_04_17_11_39_49_7424,222,14,288,193,422,193,0,0,1,0,425
capture_2020_04_17_11_39_49_7425,222,14,288,193,422,190,0,0,1,0,425
capture_2020_04_17_11_39_49_7426,222,14,288,190,422,187,0,0,1,0,425
capture_2020_04_17_11_39_49_7427,222,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7428,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7429,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7430,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7431,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7432,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7433,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7434,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7435,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7436,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7437,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7438,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7439,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7440,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7441,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7442,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7443,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7444,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7445,225,14,288,188,422,186,0,0,1,0,425
capture_2020_04_17_11_39_49_7446,225,14,288,188,422,186,0,0,1,0,422
capture_2020_04_17_11_39_49_7447,225,14,288,188,422,186,0,0,1,0,422
capture_2020_04_17_11_39_49_7448,225,14,288,188,422,186,0,0,1,0,422
capture_2020_04_17_11_39_49_7449,225,14,288,188,422,186,0,0,1,0,422
capture_2020_04_17_11_39_49_7450,225,14,288,188,422,186,0,0,1,0,422
capture_2020_04_17_11_39_49_7451,225,14,288,188,422,186,0,0,1,0,422
capture_2020_04_17_11_39_49_7452,225,14,288,188,422,186,0,0,1,0,422
capture_2020_04_17_11_39_49_7453,225,14,288,192,422,190,0,0,1,0,422
capture_2020_04_17_11_39_49_7454,225,14,288,192,422,190,0,0,0,0,422
capture_2020_04_17_11_39_49_7455,225,14,288,195,422,193,0,0,0,0,422
capture_2020_04_17_11_39_49_7456,225,14,288,195,422,193,0,0,0,0,422
capture_2020_04_17_11_39_49_7457,225,14,288,195,422,193,0,0,0,0,422
capture_2020_04_17_11_39_49_7458,225,14,288,195,422,193,0,0,0,0,422
capture_2020_04_17_11_39_49_7459,225,14,288,195,422,193,0,0,0,0,422
capture_2020_04_17_11_39_49_7460,225,14,288,195,422,193,0,0,0,0,422
capture_2020_04_17_11_39_49_7461,225,19,288,197,423,197,0,0,0,0,422
capture_2020_04_17_11_39_49_7462,225,19,288,197,423,197,0,0,0,0,422
capture_2020_04_17_11_39_49_7463,225,19,288,197,423,197,0,0,0,0,422
capture_2020_04_17_11_39_49_7464,225,19,288,197,427,197,0,0,0,0,422
capture_2020_04_17_11_39_49_7465,225,19,288,197,427,197,0,0,0,0,422
capture_2020_04_17_11_39_49_7466,225,19,286,199,430,197,0,0,0,0,422
capture_2020_04_17_11_39_49_7467,225,19,286,199,430,197,0,0,0,0,422
capture_2020_04_17_11_39_49_7468,225,19,282,199,432,197,0,0,0,0,422
capture_2020_04_17_11_39_49_7469,225,19,282,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7470,225,19,282,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7471,225,19,282,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7472,225,19,282,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7473,225,19,282,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7474,225,19,282,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7475,225,19,287,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7476,225,19,287,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7477,225,19,287,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7478,225,19,287,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7479,225,19,287,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7480,225,19,287,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7481,225,19,287,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7482,225,19,287,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7483,225,19,287,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7484,225,19,287,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7485,225,19,287,200,432,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7486,225,19,288,200,427,200,0,0,0,0,422
capture_2020_04_17_11_39_49_7487,225,19,291,199,426,197,0,0,0,0,422
capture_2020_04_17_11_39_49_7488,225,19,292,196,426,195,0,0,0,0,422
capture_2020_04_17_11_39_49_7489,225,19,292,196,426,195,0,0,0,0,422
capture_2020_04_17_11_39_49_7490,225,19,292,196,426,195,0,0,0,0,422
capture_2020_04_17_11_39_49_7491,225,19,292,196,426,195,0,0,0,0,422
capture_2020_04_17_11_39_49_7492,225,19,292,196,426,195,0,0,0,0,419
capture_2020_04_17_11_39_49_7493,225,19,289,196,421,195,0,0,0,0,416
capture_2020_04_17_11_39_49_7494,226,18,289,196,421,195,0,0,0,0,413
capture_2020_04_17_11_39_49_7495,227,24,289,196,417,196,0,0,0,0,410
capture_2020_04_17_11_39_49_7496,225,28,286,196,413,196,0,0,0,0,401
capture_2020_04_17_11_39_49_7497,223,25,284,196,410,196,0,0,0,0,398
capture_2020_04_17_11_39_49_7498,225,29,284,200,410,199,0,0,0,0,395
capture_2020_04_17_11_39_49_7499,228,50,283,209,407,206,0,0,0,0,389
capture_2020_04_17_11_39_49_7500,227,56,283,213,407,209,0,0,0,0,383
capture_2020_04_17_11_39_49_7501,227,56,285,221,405,218,0,0,0,0,383
capture_2020_04_17_11_39_49_7502,230,56,287,224,407,221,0,0,0,0,383
capture_2020_04_17_11_39_49_7503,230,56,289,228,407,226,0,0,0,0,383
capture_2020_04_17_11_39_49_7504,237,83,292,231,407,229,0,0,0,0,365
capture_2020_04_17_11_39_49_7505,237,83,294,239,405,237,0,0,0,0,365
capture_2020_04_17_11_39_49_7506,241,106,295,243,407,241,0,0,0,0,356
capture_2020_04_17_11_39_49_7507,241,106,297,245,405,244,0,0,0,0,356
capture_2020_04_17_11_39_49_7508,248,125,298,250,403,248,0,0,0,0,335
capture_2020_04_17_11_39_49_7509,248,118,300,254,403,252,0,0,0,0,329
capture_2020_04_17_11_39_49_7510,256,124,302,256,401,253,0,0,0,0,320
capture_2020_04_17_11_39_49_7511,256,124,302,257,401,256,0,0,0,0,320
capture_2020_04_17_11_39_49_7512,256,124,302,262,401,259,0,0,0,0,320
capture_2020_04_17_11_39_49_7513,265,144,305,266,407,263,0,0,0,0,305
capture_2020_04_17_11_39_49_7514,272,141,311,272,407,270,0,0,0,0,293
capture_2020_04_17_11_39_49_7515,272,141,314,276,407,274,0,0,0,0,293
capture_2020_04_17_11_39_49_7516,272,141,316,279,408,277,0,0,0,0,293
capture_2020_04_17_11_39_49_7517,281,167,319,283,408,280,0,0,0,0,284
capture_2020_04_17_11_39_49_7518,284,176,321,288,409,284,0,0,0,0,275
capture_2020_04_17_11_39_49_7519,284,176,325,289,410,286,0,0,0,0,275
capture_2020_04_17_11_39_49_7520,290,176,328,294,412,291,0,0,0,0,275
capture_2020_04_17_11_39_49_7521,290,176,330,298,415,295,0,0,0,0,275
capture_2020_04_17_11_39_49_7522,299,203,334,300,415,297,0,0,0,0,260
capture_2020_04_17_11_39_49_7523,302,194,336,304,417,301,0,0,0,0,260
capture_2020_04_17_11_39_49_7524,302,194,338,305,419,303,0,0,0,0,260
capture_2020_04_17_11_39_49_7525,306,193,343,311,422,306,0,0,0,0,260
capture_2020_04_17_11_39_49_7526,308,193,345,311,423,308,0,0,0,0,260
capture_2020_04_17_11_39_49_7527,315,202,348,313,426,309,0,0,0,0,248
capture_2020_04_17_11_39_49_7528,318,212,350,314,428,310,0,0,0,0,251
capture_2020_04_17_11_39_49_7529,322,216,355,315,432,312,0,0,0,0,245
capture_2020_04_17_11_39_49_7530,325,215,359,316,433,312,0,0,0,0,245
capture_2020_04_17_11_39_49_7531,329,224,362,317,436,313,0,0,0,0,239
capture_2020_04_17_11_39_49_7532,330,222,365,318,438,315,0,0,0,0,239
capture_2020_04_17_11_39_49_7533,335,220,371,321,442,318,0,0,0,0,239
capture_2020_04_17_11_39_49_7534,339,220,373,322,444,319,0,0,0,0,239
capture_2020_04_17_11_39_49_7535,348,226,379,324,451,321,0,0,0,0,230
capture_2020_04_17_11_39_49_7536,352,229,382,325,454,322,0,0,0,0,224
capture_2020_04_17_11_39_49_7537,357,229,385,326,456,323,0,0,0,0,224
capture_2020_04_17_11_39_49_7538,362,229,393,328,462,325,0,0,0,0,224
capture_2020_04_17_11_39_49_7539,367,229,397,328,465,325,0,0,0,0,224
capture_2020_04_17_11_39_49_7540,370,229,400,328,467,327,0,0,0,0,224
capture_2020_04_17_11_39_49_7541,372,229,402,330,471,327,0,0,0,0,224
capture_2020_04_17_11_39_49_7542,378,232,408,330,475,328,0,0,0,0,224
capture_2020_04_17_11_39_49_7543,381,234,410,330,478,328,0,0,0,0,224
capture_2020_04_17_11_39_49_7544,383,241,413,332,481,329,0,0,0,0,224
capture_2020_04_17_11_39_49_7545,390,244,416,332,482,330,0,0,0,0,218
capture_2020_04_17_11_39_49_7546,390,244,419,333,485,330,0,0,0,0,218
capture_2020_04_17_11_39_49_7547,391,244,419,333,487,331,0,0,0,0,218
capture_2020_04_17_11_39_49_7548,391,244,419,333,487,331,0,0,0,0,218
capture_2020_04_17_11_39_49_7549,391,244,422,335,488,333,0,0,0,0,218
capture_2020_04_17_11_39_49_7550,391,244,422,335,488,333,0,0,0,0,218
capture_2020_04_17_11_39_49_7551,393,244,422,335,488,333,0,0,0,0,218
