,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_55_27_154,717,320,674,306,817,304,0,0,0,0,236
capture_2020_04_17_11_55_27_155,717,320,674,306,817,304,0,0,0,0,236
capture_2020_04_17_11_55_27_156,717,320,674,306,817,304,0,0,0,0,236
capture_2020_04_17_11_55_27_157,717,320,674,306,817,304,0,0,0,0,236
capture_2020_04_17_11_55_27_158,717,320,674,306,817,304,0,0,0,0,236
capture_2020_04_17_11_55_27_159,717,320,674,306,817,304,0,0,0,0,236
capture_2020_04_17_11_55_27_160,717,320,674,306,817,304,0,0,0,0,236
capture_2020_04_17_11_55_27_161,717,320,674,306,817,304,0,0,0,0,236
capture_2020_04_17_11_55_27_162,717,320,674,306,817,304,0,0,0,1,236
capture_2020_04_17_11_55_27_163,717,320,674,306,817,304,0,0,0,1,236
capture_2020_04_17_11_55_27_164,717,320,674,306,817,304,0,0,0,1,236
capture_2020_04_17_11_55_27_165,717,320,674,306,817,304,0,0,0,1,236
capture_2020_04_17_11_55_27_166,717,320,674,306,817,304,0,0,0,1,236
capture_2020_04_17_11_55_27_167,717,320,674,306,817,304,0,0,0,1,236
capture_2020_04_17_11_55_27_168,717,320,674,306,817,304,0,0,0,1,236
capture_2020_04_17_11_55_27_169,717,320,674,306,817,304,0,0,0,1,236
capture_2020_04_17_11_55_27_170,717,320,674,306,817,304,0,0,0,1,236
capture_2020_04_17_11_55_27_171,717,320,674,306,817,304,0,0,0,1,236
capture_2020_04_17_11_55_27_172,717,320,674,306,817,304,0,0,0,0,236
capture_2020_04_17_11_55_27_173,717,320,674,306,817,304,0,0,0,0,236
capture_2020_04_17_11_55_27_174,717,320,674,306,817,304,0,0,0,0,236
capture_2020_04_17_11_55_27_175,717,320,674,306,817,304,0,0,0,0,236
capture_2020_04_17_11_55_27_176,717,304,674,297,821,296,0,0,1,0,236
capture_2020_04_17_11_55_27_177,717,292,674,285,821,288,0,0,1,0,236
capture_2020_04_17_11_55_27_178,717,292,678,284,825,281,0,0,1,0,236
capture_2020_04_17_11_55_27_179,717,287,678,281,825,278,0,0,1,0,236
capture_2020_04_17_11_55_27_180,717,287,675,278,821,274,0,0,1,0,236
capture_2020_04_17_11_55_27_181,717,287,675,278,821,274,0,0,1,0,236
capture_2020_04_17_11_55_27_182,717,287,675,278,821,274,0,0,1,0,236
capture_2020_04_17_11_55_27_183,717,287,675,278,821,274,0,0,1,0,236
capture_2020_04_17_11_55_27_184,717,287,675,278,821,274,0,0,1,0,236
capture_2020_04_17_11_55_27_185,717,287,675,278,821,274,0,0,1,0,236
capture_2020_04_17_11_55_27_186,717,287,675,278,821,274,0,0,1,0,236
capture_2020_04_17_11_55_27_187,717,287,675,278,821,274,0,0,1,0,236
capture_2020_04_17_11_55_27_188,717,287,675,288,821,287,0,0,0,0,236
capture_2020_04_17_11_55_27_189,717,287,675,289,821,287,0,0,0,0,236
capture_2020_04_17_11_55_27_190,717,296,675,296,821,292,0,0,0,0,236
capture_2020_04_17_11_55_27_191,717,296,675,307,821,304,0,0,0,0,236
capture_2020_04_17_11_55_27_192,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_193,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_194,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_195,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_196,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_197,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_198,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_199,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_200,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_201,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_202,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_203,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_204,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_205,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_206,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_207,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_208,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_209,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_210,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_211,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_212,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_213,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_214,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_215,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_216,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_217,717,296,675,316,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_218,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_219,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_220,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_221,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_222,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_223,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_224,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_225,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_226,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_227,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_228,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_229,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_230,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_231,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_232,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_233,717,296,675,312,821,312,0,0,0,0,236
capture_2020_04_17_11_55_27_234,717,296,675,312,821,312,0,0,0,1,236
capture_2020_04_17_11_55_27_235,724,296,683,308,833,312,0,0,0,1,236
capture_2020_04_17_11_55_27_236,724,296,692,308,840,315,0,0,0,1,236
capture_2020_04_17_11_55_27_237,731,296,693,311,842,321,0,0,0,1,236
capture_2020_04_17_11_55_27_238,731,296,693,311,842,321,0,0,0,1,236
capture_2020_04_17_11_55_27_239,731,296,693,311,842,321,0,0,0,1,236
capture_2020_04_17_11_55_27_240,741,296,693,301,847,313,0,0,0,1,236
capture_2020_04_17_11_55_27_241,749,296,706,301,851,313,0,0,0,0,236
capture_2020_04_17_11_55_27_242,752,300,719,308,864,321,0,0,0,0,242
capture_2020_04_17_11_55_27_243,764,300,732,308,876,325,0,0,0,0,242
capture_2020_04_17_11_55_27_244,785,308,750,312,898,330,0,0,0,0,242
capture_2020_04_17_11_55_27_245,808,308,776,310,917,330,0,0,0,0,242
capture_2020_04_17_11_55_27_246,830,308,812,306,951,334,0,0,0,0,242
capture_2020_04_17_11_55_27_247,872,313,846,306,988,338,0,0,0,0,227
capture_2020_04_17_11_55_27_248,903,327,878,306,1008,343,0,0,0,0,230
capture_2020_04_17_11_55_27_249,924,332,892,306,1032,345,0,0,0,0,236
capture_2020_04_17_11_55_27_250,924,332,897,311,1032,349,0,0,0,0,236
capture_2020_04_17_11_55_27_251,900,306,883,313,1021,349,0,0,0,1,248
capture_2020_04_17_11_55_27_252,870,306,853,313,993,347,0,1,0,1,248
capture_2020_04_17_11_55_27_253,847,296,808,312,960,336,0,1,0,1,248
capture_2020_04_17_11_55_27_254,784,296,755,308,908,321,0,0,0,1,248
capture_2020_04_17_11_55_27_255,734,296,698,306,848,312,0,0,0,1,248
capture_2020_04_17_11_55_27_256,682,296,638,306,793,303,0,0,0,0,248
capture_2020_04_17_11_55_27_257,639,296,588,306,743,298,0,0,0,0,248
capture_2020_04_17_11_55_27_258,606,296,552,306,707,293,0,0,0,0,248
capture_2020_04_17_11_55_27_259,582,296,531,306,686,285,0,0,0,0,248
capture_2020_04_17_11_55_27_260,564,297,526,310,668,284,0,1,0,1,248
capture_2020_04_17_11_55_27_261,564,297,526,310,668,284,0,1,0,0,248
capture_2020_04_17_11_55_27_262,574,297,535,302,674,284,0,1,0,0,248
capture_2020_04_17_11_55_27_263,577,293,538,303,680,281,0,0,0,0,230
capture_2020_04_17_11_55_27_264,577,293,544,303,692,284,0,0,0,0,230
capture_2020_04_17_11_55_27_265,587,300,552,306,696,284,0,0,0,0,230
capture_2020_04_17_11_55_27_266,587,300,552,306,696,284,0,0,0,0,230
capture_2020_04_17_11_55_27_267,587,300,552,306,696,284,0,0,0,0,230
capture_2020_04_17_11_55_27_268,587,300,552,306,696,284,0,1,0,0,230
capture_2020_04_17_11_55_27_269,587,300,552,306,696,284,0,1,0,1,230
capture_2020_04_17_11_55_27_270,587,300,552,306,696,284,0,1,0,1,230
capture_2020_04_17_11_55_27_271,587,300,552,306,696,284,0,1,0,1,230
capture_2020_04_17_11_55_27_272,587,300,552,306,696,284,0,1,0,1,230
capture_2020_04_17_11_55_27_273,587,300,552,306,696,284,0,1,0,1,230
capture_2020_04_17_11_55_27_62,593,387,558,399,678,406,1,0,0,1,185
capture_2020_04_17_11_55_27_63,593,387,558,399,678,406,1,0,0,1,185
capture_2020_04_17_11_55_27_64,593,387,558,399,678,406,1,0,0,1,185
capture_2020_04_17_11_55_27_65,593,387,558,399,678,406,0,0,0,1,185
capture_2020_04_17_11_55_27_66,593,387,558,399,678,406,1,0,0,1,185
capture_2020_04_17_11_55_27_67,593,387,558,399,678,397,1,0,0,1,185
capture_2020_04_17_11_55_27_68,587,387,551,399,665,397,0,0,0,1,185
capture_2020_04_17_11_55_27_69,587,387,544,398,661,392,0,0,0,1,185
capture_2020_04_17_11_55_27_70,566,404,531,397,647,389,0,0,0,0,191
capture_2020_04_17_11_55_27_71,554,399,517,394,636,383,0,0,0,0,191
capture_2020_04_17_11_55_27_72,554,399,513,394,629,383,0,0,0,0,191
capture_2020_04_17_11_55_27_73,554,399,513,394,629,383,0,0,0,0,191
capture_2020_04_17_11_55_27_74,554,399,513,394,629,383,0,0,0,0,191
capture_2020_04_17_11_55_27_75,554,399,513,394,629,383,0,0,0,0,191
capture_2020_04_17_11_55_27_76,554,399,513,394,629,383,0,0,0,0,191
capture_2020_04_17_11_55_27_77,554,399,513,394,629,383,0,0,0,0,191
capture_2020_04_17_11_55_27_78,562,394,522,394,641,388,0,0,0,0,191
capture_2020_04_17_11_55_27_79,562,394,522,394,641,388,0,0,0,0,191
capture_2020_04_17_11_55_27_80,562,394,522,394,641,388,0,0,0,0,191
capture_2020_04_17_11_55_27_81,562,394,522,394,641,388,0,0,0,0,191
capture_2020_04_17_11_55_27_82,562,388,526,390,646,384,0,0,0,0,191
capture_2020_04_17_11_55_27_83,578,399,536,380,654,376,0,0,0,0,191
capture_2020_04_17_11_55_27_84,585,381,549,365,668,366,0,0,0,0,191
capture_2020_04_17_11_55_27_85,596,370,555,356,680,358,0,0,0,0,191
capture_2020_04_17_11_55_27_86,605,353,560,348,689,354,0,0,0,0,200
capture_2020_04_17_11_55_27_87,613,344,568,340,706,348,0,0,0,0,200
capture_2020_04_17_11_55_27_88,620,319,577,308,720,321,0,0,0,0,224
capture_2020_04_17_11_55_27_89,632,270,590,279,741,287,0,0,0,0,230
capture_2020_04_17_11_55_27_90,649,267,596,253,770,266,0,0,0,0,269
capture_2020_04_17_11_55_27_91,655,259,605,235,791,255,0,0,0,0,293
capture_2020_04_17_11_55_27_92,643,243,593,230,796,249,0,0,0,0,314
capture_2020_04_17_11_55_27_93,641,230,573,214,789,230,0,0,0,0,329
capture_2020_04_17_11_55_27_94,625,225,565,210,780,220,0,0,0,0,341
capture_2020_04_17_11_55_27_95,628,229,565,210,789,217,0,0,0,0,347
capture_2020_04_17_11_55_27_96,636,211,576,217,801,225,0,0,0,0,347
capture_2020_04_17_11_55_27_97,645,223,587,225,811,233,0,0,0,0,347
capture_2020_04_17_11_55_27_98,659,223,597,228,823,238,0,0,0,0,347
capture_2020_04_17_11_55_27_99,659,223,597,228,823,238,0,0,0,0,347
