,noFace,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7230,0,0.434903047,0.556962025,0.429394813,0.625,0.427807487,0.676136364,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7231,0,0.440443213,0.556962025,0.429394813,0.625,0.427807487,0.676136364,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7232,0,0.440443213,0.556962025,0.455331412,0.619565217,0.427807487,0.676136364,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7233,0,0.440443213,0.556962025,0.455331412,0.625,0.427807487,0.681818182,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7234,0,0.440443213,0.556962025,0.455331412,0.635869565,0.427807487,0.727272727,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7235,0,0.434903047,0.556962025,0.426512968,0.695652174,0.427807487,0.727272727,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7236,0,0.434903047,0.632911392,0.423631124,0.695652174,0.427807487,0.727272727,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7237,0,0.429362881,0.632911392,0.42074928,0.695652174,0.406417112,0.727272727,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7238,0,0.421052632,0.632911392,0.409221902,0.695652174,0.398395722,0.727272727,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7239,0,0.407202216,0.639240506,0.409221902,0.695652174,0.393048128,0.727272727,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7240,0,0.407202216,0.639240506,0.409221902,0.695652174,0.385026738,0.744318182,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7241,0,0.407202216,0.683544304,0.409221902,0.695652174,0.385026738,0.727272727,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7242,0,0.390581717,0.658227848,0.383285303,0.695652174,0.385026738,0.727272727,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7243,0,0.387811634,0.67721519,0.409221902,0.695652174,0.385026738,0.727272727,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7244,0,0.390581717,0.683544304,0.386167147,0.695652174,0.385026738,0.727272727,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7245,0,0.385041551,0.689873418,0.386167147,0.695652174,0.385026738,0.727272727,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7246,0,0.387811634,0.715189873,0.380403458,0.695652174,0.385026738,0.727272727,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7247,0,0.390581717,0.715189873,0.386167147,0.706521739,0.385026738,0.727272727,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7248,0,0.398891967,0.658227848,0.409221902,0.711956522,0.385026738,0.738636364,0,0,0,0,0
capture_2020_04_17_11_39_49_7249,0,0.398891967,0.67721519,0.409221902,0.717391304,0.385026738,0.75,0,0,0,0,0
capture_2020_04_17_11_39_49_7250,0,0.398891967,0.696202532,0.409221902,0.717391304,0.385026738,0.75,0,0,0,0,0
capture_2020_04_17_11_39_49_7251,0,0.407202216,0.740506329,0.409221902,0.717391304,0.393048128,0.75,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7252,0,0.415512465,0.746835443,0.409221902,0.717391304,0.393048128,0.75,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7253,0,0.418282548,0.715189873,0.409221902,0.717391304,0.393048128,0.75,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7254,0,0.415512465,0.734177215,0.409221902,0.717391304,0.398395722,0.75,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7255,0,0.421052632,0.753164557,0.409221902,0.72826087,0.395721925,0.761363636,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7256,0,0.418282548,0.740506329,0.409221902,0.72826087,0.401069519,0.767045455,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7257,0,0.421052632,0.772151899,0.409221902,0.733695652,0.395721925,0.761363636,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7258,0,0.415512465,0.753164557,0.409221902,0.733695652,0.395721925,0.761363636,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7259,0,0.415512465,0.772151899,0.409221902,0.733695652,0.395721925,0.761363636,0,0,0,0,0.039772727
capture_2020_04_17_11_39_49_7260,0,0.426592798,0.778481013,0.409221902,0.733695652,0.395721925,0.761363636,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7261,0,0.421052632,0.765822785,0.409221902,0.733695652,0.395721925,0.761363636,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7262,0,0.429362881,0.753164557,0.409221902,0.717391304,0.403743316,0.75,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7263,0,0.434903047,0.746835443,0.409221902,0.711956522,0.401069519,0.744318182,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7264,0,0.432132964,0.734177215,0.409221902,0.706521739,0.406417112,0.727272727,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7265,0,0.429362881,0.696202532,0.409221902,0.706521739,0.406417112,0.727272727,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7266,0,0.434903047,0.696202532,0.409221902,0.706521739,0.406417112,0.727272727,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7267,0,0.43767313,0.664556962,0.42074928,0.695652174,0.427807487,0.727272727,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7268,0,0.434903047,0.632911392,0.426512968,0.695652174,0.427807487,0.727272727,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7269,0,0.43767313,0.632911392,0.423631124,0.695652174,0.427807487,0.727272727,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7270,0,0.43767313,0.67721519,0.429394813,0.695652174,0.427807487,0.727272727,0,0,0,0,0.090909091
capture_2020_04_17_11_39_49_7271,0,0.44598338,0.702531646,0.432276657,0.695652174,0.43315508,0.727272727,0,0,0,0,0.130681818
capture_2020_04_17_11_39_49_7272,0,0.451523546,0.689873418,0.455331412,0.695652174,0.441176471,0.727272727,0,0,0,0,0.130681818
capture_2020_04_17_11_39_49_7273,0,0.451523546,0.689873418,0.455331412,0.695652174,0.441176471,0.727272727,0,0,0,0,0.130681818
capture_2020_04_17_11_39_49_7274,0,0.451523546,0.689873418,0.455331412,0.695652174,0.446524064,0.727272727,0,0,0,0,0.130681818
capture_2020_04_17_11_39_49_7275,0,0.451523546,0.689873418,0.455331412,0.657608696,0.441176471,0.6875,0,0,0,0,0.130681818
capture_2020_04_17_11_39_49_7276,0,0.44598338,0.689873418,0.432276657,0.64673913,0.446524064,0.681818182,0,0,0,0,0.130681818
capture_2020_04_17_11_39_49_7277,0,0.451523546,0.664556962,0.455331412,0.635869565,0.446524064,0.670454545,0,0,0,0,0.130681818
capture_2020_04_17_11_39_49_7278,0,0.448753463,0.64556962,0.432276657,0.630434783,0.443850267,0.664772727,0,0,0,0,0.130681818
capture_2020_04_17_11_39_49_7279,0,0.457063712,0.64556962,0.432276657,0.608695652,0.443850267,0.653409091,0,0,0,0,0.181818182
capture_2020_04_17_11_39_49_7280,0,0.454293629,0.64556962,0.426512968,0.608695652,0.441176471,0.647727273,0,0,0,0,0.181818182
capture_2020_04_17_11_39_49_7281,0,0.451523546,0.64556962,0.417867435,0.608695652,0.441176471,0.647727273,0,0,0,0,0.181818182
capture_2020_04_17_11_39_49_7282,0,0.443213296,0.664556962,0.409221902,0.608695652,0.427807487,0.636363636,0,0,0,0,0.181818182
capture_2020_04_17_11_39_49_7283,0,0.443213296,0.607594937,0.409221902,0.608695652,0.435828877,0.636363636,0,0,0,0,0.181818182
capture_2020_04_17_11_39_49_7284,0,0.432132964,0.569620253,0.409221902,0.608695652,0.427807487,0.636363636,0,0,0,0,0.181818182
capture_2020_04_17_11_39_49_7285,0,0.421052632,0.53164557,0.409221902,0.608695652,0.427807487,0.636363636,0,0,0,0,0.181818182
capture_2020_04_17_11_39_49_7286,0,0.421052632,0.506329114,0.409221902,0.608695652,0.427807487,0.636363636,0,0,0,0,0.181818182
capture_2020_04_17_11_39_49_7287,0,0.415512465,0.506329114,0.409221902,0.565217391,0.427807487,0.596590909,0,0,0,0,0.181818182
capture_2020_04_17_11_39_49_7288,0,0.407202216,0.506329114,0.380403458,0.554347826,0.427807487,0.579545455,0,0,0,0,0.181818182
capture_2020_04_17_11_39_49_7289,0,0.426592798,0.537974684,0.374639769,0.538043478,0.427807487,0.568181818,0,0,0,0,0.272727273
capture_2020_04_17_11_39_49_7290,0,0.421052632,0.506329114,0.368876081,0.52173913,0.427807487,0.545454545,0,0,0,0,0.272727273
capture_2020_04_17_11_39_49_7291,0,0.421052632,0.518987342,0.371757925,0.52173913,0.427807487,0.545454545,0,0,0,0,0.272727273
capture_2020_04_17_11_39_49_7292,0,0.429362881,0.506329114,0.363112392,0.52173913,0.427807487,0.505681818,0,0,0,0,0.363636364
capture_2020_04_17_11_39_49_7293,0,0.426592798,0.474683544,0.371757925,0.467391304,0.427807487,0.482954545,0,0,0,0,0.363636364
capture_2020_04_17_11_39_49_7294,0,0.429362881,0.436708861,0.368876081,0.445652174,0.427807487,0.471590909,0,0,0,0,0.363636364
capture_2020_04_17_11_39_49_7295,0,0.429362881,0.417721519,0.371757925,0.434782609,0.43315508,0.465909091,0,0,0,0,0.363636364
capture_2020_04_17_11_39_49_7296,0,0.426592798,0.392405063,0.371757925,0.434782609,0.441176471,0.454545455,0,0,0,0,0.363636364
capture_2020_04_17_11_39_49_7297,0,0.426592798,0.35443038,0.371757925,0.434782609,0.446524064,0.454545455,0,0,0,0,0.363636364
capture_2020_04_17_11_39_49_7298,0,0.421052632,0.35443038,0.363112392,0.391304348,0.446524064,0.454545455,0,0,0,0,0.403409091
capture_2020_04_17_11_39_49_7299,0,0.440443213,0.329113924,0.363112392,0.358695652,0.451871658,0.386363636,0,0,0,0,0.454545455
capture_2020_04_17_11_39_49_7300,0,0.440443213,0.303797468,0.363112392,0.347826087,0.451871658,0.363636364,0,0,0,0,0.454545455
capture_2020_04_17_11_39_49_7301,0,0.432132964,0.303797468,0.363112392,0.347826087,0.470588235,0.363636364,0,0,0,0,0.454545455
capture_2020_04_17_11_39_49_7302,0,0.429362881,0.265822785,0.363112392,0.282608696,0.470588235,0.301136364,0,0,0,0,0.454545455
capture_2020_04_17_11_39_49_7303,0,0.421052632,0.246835443,0.363112392,0.260869565,0.470588235,0.272727273,0,0,0,0,0.454545455
capture_2020_04_17_11_39_49_7304,0,0.423822715,0.297468354,0.363112392,0.260869565,0.470588235,0.272727273,0,0,0,0,0.511363636
capture_2020_04_17_11_39_49_7305,0,0.426592798,0.253164557,0.363112392,0.222826087,0.470588235,0.272727273,0,0,0,0,0.545454545
capture_2020_04_17_11_39_49_7306,0,0.418282548,0.202531646,0.340057637,0.217391304,0.470588235,0.232954545,0,0,0,0,0.545454545
capture_2020_04_17_11_39_49_7307,0,0.415512465,0.202531646,0.340057637,0.206521739,0.470588235,0.221590909,0,0,0,0,0.545454545
capture_2020_04_17_11_39_49_7308,0,0.412742382,0.183544304,0.331412104,0.195652174,0.451871658,0.204545455,0,0,0,0,0.545454545
capture_2020_04_17_11_39_49_7309,0,0.398891967,0.101265823,0.331412104,0.184782609,0.470588235,0.193181818,0,0,0,0,0.545454545
capture_2020_04_17_11_39_49_7310,0,0.40166205,0.101265823,0.322766571,0.173913043,0.470588235,0.181818182,0,0,0,0,0.596590909
capture_2020_04_17_11_39_49_7311,0,0.421052632,0.151898734,0.328530259,0.173913043,0.470588235,0.181818182,0,0,0,0,0.636363636
capture_2020_04_17_11_39_49_7312,0,0.409972299,0.088607595,0.322766571,0.173913043,0.470588235,0.181818182,0,0,0,0,0.636363636
capture_2020_04_17_11_39_49_7313,0,0.421052632,0.113924051,0.325648415,0.130434783,0.470588235,0.125,0,0,0,0,0.636363636
capture_2020_04_17_11_39_49_7314,0,0.421052632,0.075949367,0.331412104,0.119565217,0.470588235,0.113636364,0,0,0,0,0.636363636
capture_2020_04_17_11_39_49_7315,0,0.421052632,0.17721519,0.334293948,0.108695652,0.478609626,0.102272727,0,0,0,0,0.636363636
capture_2020_04_17_11_39_49_7316,0,0.421052632,0.050632911,0.334293948,0.097826087,0.478609626,0.090909091,0,0,0,0,0.636363636
capture_2020_04_17_11_39_49_7317,0,0.432132964,0.107594937,0.340057637,0.086956522,0.486631016,0.090909091,0,0,0,0,0.636363636
capture_2020_04_17_11_39_49_7318,0,0.43767313,0.234177215,0.340057637,0.086956522,0.513368984,0.090909091,0,0,0,0,0.676136364
capture_2020_04_17_11_39_49_7319,0,0.443213296,0.202531646,0.340057637,0.086956522,0.513368984,0.090909091,0,0,0,0,0.727272727
capture_2020_04_17_11_39_49_7320,0,0.443213296,0.164556962,0.342939481,0.086956522,0.513368984,0.090909091,0,0,0,0,0.727272727
capture_2020_04_17_11_39_49_7321,0,0.443213296,0.050632911,0.363112392,0.086956522,0.513368984,0.090909091,0,0,0,0,0.727272727
capture_2020_04_17_11_39_49_7322,0,0.443213296,0.151898734,0.363112392,0.086956522,0.513368984,0.090909091,0,0,0,0,0.727272727
capture_2020_04_17_11_39_49_7323,0,0.443213296,0.056962025,0.334293948,0.048913043,0.513368984,0.051136364,0,0,0,0,0.772727273
capture_2020_04_17_11_39_49_7324,0,0.443213296,0.151898734,0.340057637,0.043478261,0.513368984,0.039772727,0,0,0,0,0.727272727
capture_2020_04_17_11_39_49_7325,0,0.454293629,0.215189873,0.340057637,0.038043478,0.513368984,0.034090909,0,0,0,0,0.772727273
capture_2020_04_17_11_39_49_7326,0,0.440443213,0.044303797,0.334293948,0.016304348,0.513368984,0.011363636,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7327,0,0.44598338,0.075949367,0.334293948,0.010869565,0.513368984,0,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7328,0,0.440443213,0.101265823,0.328530259,0.010869565,0.513368984,0,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7329,0,0.440443213,0.025316456,0.334293948,0,0.513368984,0,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7330,0,0.43767313,0.025316456,0.334293948,0.010869565,0.513368984,0.022727273,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7331,0,0.443213296,0.17721519,0.334293948,0.02173913,0.513368984,0.034090909,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7332,0,0.451523546,0.196202532,0.328530259,0.032608696,0.513368984,0.039772727,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7333,0,0.44598338,0.158227848,0.328530259,0.032608696,0.513368984,0.039772727,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7334,0,0.44598338,0.158227848,0.328530259,0.032608696,0.513368984,0.039772727,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7335,0,0.448753463,0.069620253,0.328530259,0.032608696,0.513368984,0.039772727,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7336,0,0.443213296,0.056962025,0.322766571,0.032608696,0.513368984,0.034090909,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7337,0,0.43767313,0.056962025,0.322766571,0.032608696,0.513368984,0.034090909,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7338,0,0.443213296,0.088607595,0.322766571,0.038043478,0.513368984,0.039772727,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7339,0,0.448753463,0.075949367,0.322766571,0.038043478,0.513368984,0.039772727,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7340,0,0.454293629,0.088607595,0.317002882,0.048913043,0.513368984,0.045454545,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7341,0,0.448753463,0.126582278,0.317002882,0.048913043,0.513368984,0.045454545,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7342,0,0.44598338,0.075949367,0.317002882,0.032608696,0.518716578,0.034090909,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7343,0,0.448753463,0.101265823,0.317002882,0.086956522,0.513368984,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7344,0,0.44598338,0.075949367,0.317002882,0.086956522,0.513368984,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7345,0,0.448753463,0.164556962,0.317002882,0.086956522,0.513368984,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7346,0,0.44598338,0.14556962,0.317002882,0.086956522,0.513368984,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7347,0,0.443213296,0.158227848,0.317002882,0.086956522,0.513368984,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7348,0,0.465373961,0.227848101,0.317002882,0.086956522,0.513368984,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7349,0,0.454293629,0.170886076,0.317002882,0.086956522,0.513368984,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7350,0,0.451523546,0.189873418,0.317002882,0.086956522,0.513368984,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7351,0,0.43767313,0.202531646,0.317002882,0.086956522,0.513368984,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7352,0,0.429362881,0.253164557,0.317002882,0.086956522,0.513368984,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7353,0,0.440443213,0.158227848,0.296829971,0.086956522,0.475935829,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7354,0,0.43767313,0.17721519,0.288184438,0.086956522,0.470588235,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7355,0,0.440443213,0.227848101,0.282420749,0.086956522,0.470588235,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7356,0,0.426592798,0.170886076,0.282420749,0.086956522,0.470588235,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7357,0,0.421052632,0.164556962,0.282420749,0.086956522,0.470588235,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7358,0,0.426592798,0.202531646,0.282420749,0.086956522,0.470588235,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7359,0,0.426592798,0.158227848,0.282420749,0.086956522,0.470588235,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7360,0,0.421052632,0.126582278,0.282420749,0.086956522,0.470588235,0.090909091,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7361,0,0.421052632,0.101265823,0.282420749,0.086956522,0.470588235,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7362,0,0.421052632,0.082278481,0.282420749,0.086956522,0.470588235,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7363,0,0.421052632,0.025316456,0.282420749,0.086956522,0.470588235,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7364,0,0.421052632,0.126582278,0.285302594,0.086956522,0.470588235,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7365,0,0.421052632,0.050632911,0.285302594,0.086956522,0.470588235,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7366,0,0.432132964,0.063291139,0.285302594,0.086956522,0.470588235,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7367,0,0.429362881,0.14556962,0.317002882,0.086956522,0.470588235,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7368,0,0.434903047,0.126582278,0.317002882,0.086956522,0.470588235,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7369,0,0.43767313,0.139240506,0.317002882,0.086956522,0.470588235,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7370,0,0.440443213,0.082278481,0.317002882,0.086956522,0.489304813,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7371,0,0.443213296,0.14556962,0.317002882,0.086956522,0.513368984,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7372,0,0.443213296,0.158227848,0.322766571,0.086956522,0.513368984,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7373,0,0.443213296,0.202531646,0.322766571,0.086956522,0.513368984,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7374,0,0.448753463,0.088607595,0.322766571,0.086956522,0.513368984,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7375,0,0.448753463,0.14556962,0.322766571,0.086956522,0.513368984,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7376,0,0.448753463,0.126582278,0.322766571,0.086956522,0.513368984,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7377,0,0.448753463,0.14556962,0.322766571,0.086956522,0.513368984,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7378,0,0.443213296,0.107594937,0.322766571,0.086956522,0.513368984,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7379,0,0.448753463,0.158227848,0.337175793,0.086956522,0.513368984,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7380,0,0.448753463,0.126582278,0.337175793,0.086956522,0.513368984,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7381,0,0.451523546,0.037974684,0.337175793,0.086956522,0.513368984,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7382,0,0.443213296,0.025316456,0.337175793,0.086956522,0.513368984,0.090909091,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7383,0,0.448753463,0.025316456,0.337175793,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7384,0,0.44598338,0.126582278,0.337175793,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7385,0,0.448753463,0.151898734,0.337175793,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7386,0,0.443213296,0.126582278,0.337175793,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7387,0,0.448753463,0.126582278,0.337175793,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7388,0,0.443213296,0.126582278,0.337175793,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7389,0,0.443213296,0.183544304,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7390,0,0.448753463,0.139240506,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7391,0,0.443213296,0.088607595,0.325648415,0.119565217,0.513368984,0.119318182,0,0,0,1,0.818181818
capture_2020_04_17_11_39_49_7392,0,0.451523546,0.094936709,0.331412104,0.108695652,0.513368984,0.102272727,0,0,0,1,0.818181818
capture_2020_04_17_11_39_49_7393,0,0.448753463,0.126582278,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,1,0.818181818
capture_2020_04_17_11_39_49_7394,0,0.454293629,0.14556962,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,1,0.818181818
capture_2020_04_17_11_39_49_7395,0,0.448753463,0.170886076,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7396,0,0.443213296,0.14556962,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7397,0,0.448753463,0.189873418,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7398,0,0.448753463,0.126582278,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7399,0,0.454293629,0.202531646,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7400,0,0.454293629,0.227848101,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7401,0,0.448753463,0.227848101,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7402,0,0.451523546,0.17721519,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7403,0,0.44598338,0.227848101,0.325648415,0.086956522,0.513368984,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7404,0,0.465373961,0.158227848,0.325648415,0.10326087,0.518716578,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7405,0,0.451523546,0.196202532,0.325648415,0.10326087,0.518716578,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7406,0,0.465373961,0.17721519,0.325648415,0.10326087,0.518716578,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7407,0,0.465373961,0.189873418,0.325648415,0.10326087,0.518716578,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7408,0,0.457063712,0.17721519,0.325648415,0.10326087,0.518716578,0.090909091,0,0,0,0,0.818181818
