,noFace,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7267,0,350,321,308,304,384,304,0,0,0,0,144
capture_2020_04_17_11_39_49_7268,0,349,316,310,304,384,304,0,0,0,0,144
capture_2020_04_17_11_39_49_7269,0,350,316,309,304,384,304,0,0,0,0,144
capture_2020_04_17_11_39_49_7270,0,350,323,311,304,384,304,0,0,0,0,144
capture_2020_04_17_11_39_49_7271,0,353,326,312,304,386,304,0,0,0,0,150
capture_2020_04_17_11_39_49_7272,0,355,324,320,304,389,304,0,0,0,0,150
capture_2020_04_17_11_39_49_7273,0,355,324,320,304,389,304,0,0,0,0,150
capture_2020_04_17_11_39_49_7274,0,355,324,320,304,391,304,0,0,0,0,150
capture_2020_04_17_11_39_49_7275,0,355,324,320,297,389,297,0,0,0,0,150
capture_2020_04_17_11_39_49_7276,0,353,324,312,295,391,296,0,0,0,0,150
capture_2020_04_17_11_39_49_7277,0,355,320,320,293,391,294,0,0,0,0,150
capture_2020_04_17_11_39_49_7278,0,354,317,312,292,390,293,0,0,0,0,150
capture_2020_04_17_11_39_49_7279,0,357,318,312,288,390,291,0,0,0,0,160
capture_2020_04_17_11_39_49_7280,0,356,318,310,288,389,290,0,0,0,0,160
capture_2020_04_17_11_39_49_7281,0,355,318,307,288,389,290,0,0,0,0,160
capture_2020_04_17_11_39_49_7282,0,352,321,304,288,384,288,0,0,0,0,160
capture_2020_04_17_11_39_49_7283,0,352,312,304,288,387,288,0,0,0,0,160
capture_2020_04_17_11_39_49_7284,0,348,306,304,288,384,288,0,0,0,0,160
capture_2020_04_17_11_39_49_7285,0,344,300,304,288,384,288,0,0,0,0,160
capture_2020_04_17_11_39_49_7286,0,344,296,304,288,384,288,0,0,0,0,160
capture_2020_04_17_11_39_49_7287,0,342,296,304,280,384,281,0,0,0,0,160
capture_2020_04_17_11_39_49_7288,0,339,296,294,278,384,278,0,0,0,0,160
capture_2020_04_17_11_39_49_7289,0,346,301,292,275,384,276,0,0,0,0,176
capture_2020_04_17_11_39_49_7290,0,344,296,290,272,384,272,0,0,0,0,176
capture_2020_04_17_11_39_49_7291,0,344,298,291,272,384,272,0,0,0,0,176
capture_2020_04_17_11_39_49_7292,0,347,296,288,272,384,265,0,0,0,0,192
capture_2020_04_17_11_39_49_7293,0,346,291,291,262,384,261,0,0,0,0,192
capture_2020_04_17_11_39_49_7294,0,347,285,290,258,384,259,0,0,0,0,192
capture_2020_04_17_11_39_49_7295,0,347,282,291,256,386,258,0,0,0,0,192
capture_2020_04_17_11_39_49_7296,0,346,278,291,256,389,256,0,0,0,0,192
capture_2020_04_17_11_39_49_7297,0,346,272,291,256,391,256,0,0,0,0,192
capture_2020_04_17_11_39_49_7298,0,344,271,288,248,391,256,0,0,0,0,198
capture_2020_04_17_11_39_49_7299,0,351,268,288,242,393,244,0,0,0,0,208
capture_2020_04_17_11_39_49_7300,0,351,264,288,240,393,240,0,0,0,0,208
capture_2020_04_17_11_39_49_7301,0,348,264,288,240,400,240,0,0,0,0,208
capture_2020_04_17_11_39_49_7302,0,347,258,288,228,400,229,0,0,0,0,208
capture_2020_04_17_11_39_49_7303,0,344,255,288,224,400,224,0,0,0,0,208
capture_2020_04_17_11_39_49_7304,0,344,261,288,224,400,224,0,0,0,0,217
capture_2020_04_17_11_39_49_7305,0,346,256,288,217,400,224,0,0,0,0,224
capture_2020_04_17_11_39_49_7306,0,343,248,280,216,400,217,0,0,0,0,224
capture_2020_04_17_11_39_49_7307,0,342,248,280,214,400,215,0,0,0,0,224
capture_2020_04_17_11_39_49_7308,0,341,245,277,212,393,212,0,0,0,0,224
capture_2020_04_17_11_39_49_7309,0,336,232,277,210,400,210,0,0,0,0,224
capture_2020_04_17_11_39_49_7310,0,337,232,274,208,400,208,0,0,0,0,232
capture_2020_04_17_11_39_49_7311,0,344,240,276,208,400,208,0,0,0,0,240
capture_2020_04_17_11_39_49_7312,0,340,230,274,208,400,208,0,0,0,0,240
capture_2020_04_17_11_39_49_7313,0,344,234,275,200,400,198,0,0,0,0,240
capture_2020_04_17_11_39_49_7314,0,344,228,277,198,400,196,0,0,0,0,240
capture_2020_04_17_11_39_49_7315,0,344,244,278,196,403,194,0,0,0,0,240
capture_2020_04_17_11_39_49_7316,0,344,224,278,194,403,192,0,0,0,0,240
capture_2020_04_17_11_39_49_7317,0,348,233,280,192,406,192,0,0,0,0,240
capture_2020_04_17_11_39_49_7318,0,350,252,280,192,416,192,0,0,0,0,246
capture_2020_04_17_11_39_49_7319,0,352,248,280,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7320,0,352,242,281,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7321,0,352,224,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7322,0,352,240,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7323,0,351,223,278,185,416,185,0,0,0,0,263
capture_2020_04_17_11_39_49_7324,0,352,240,280,184,416,183,0,0,0,0,256
capture_2020_04_17_11_39_49_7325,0,355,248,280,183,416,182,0,0,0,0,263
capture_2020_04_17_11_39_49_7326,0,351,223,278,179,416,178,0,0,0,0,272
capture_2020_04_17_11_39_49_7327,0,353,228,278,178,416,176,0,0,0,0,272
capture_2020_04_17_11_39_49_7328,0,351,232,276,178,416,176,0,0,0,0,272
capture_2020_04_17_11_39_49_7329,0,351,220,278,176,416,176,0,0,0,0,272
capture_2020_04_17_11_39_49_7330,0,350,220,278,178,416,180,0,0,0,0,272
capture_2020_04_17_11_39_49_7331,0,352,244,278,180,416,182,0,0,0,0,272
capture_2020_04_17_11_39_49_7332,0,355,247,276,182,416,183,0,0,0,0,272
capture_2020_04_17_11_39_49_7333,0,353,241,276,182,416,183,0,0,0,0,272
capture_2020_04_17_11_39_49_7334,0,353,241,276,182,416,183,0,0,0,0,272
capture_2020_04_17_11_39_49_7335,0,354,227,276,182,416,183,0,0,0,0,272
capture_2020_04_17_11_39_49_7336,0,352,225,274,182,416,182,0,0,0,0,272
capture_2020_04_17_11_39_49_7337,0,350,225,274,182,416,182,0,0,0,0,272
capture_2020_04_17_11_39_49_7338,0,352,230,274,183,416,183,0,0,0,0,272
capture_2020_04_17_11_39_49_7339,0,354,228,274,183,416,183,0,0,0,0,272
capture_2020_04_17_11_39_49_7340,0,356,230,272,185,416,184,0,0,0,0,272
capture_2020_04_17_11_39_49_7341,0,354,236,272,185,416,184,0,0,0,0,272
capture_2020_04_17_11_39_49_7342,0,353,228,272,182,418,182,0,0,0,0,272
capture_2020_04_17_11_39_49_7343,0,354,232,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7344,0,353,228,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7345,0,354,242,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7346,0,353,239,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7347,0,352,241,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7348,0,360,252,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7349,0,356,243,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7350,0,355,246,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7351,0,350,248,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7352,0,347,256,272,192,416,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7353,0,351,241,265,192,402,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7354,0,350,244,262,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7355,0,351,252,260,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7356,0,346,243,260,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7357,0,344,242,260,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7358,0,346,248,260,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7359,0,346,241,260,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7360,0,344,236,260,192,400,192,1,0,0,0,272
capture_2020_04_17_11_39_49_7361,0,344,232,260,192,400,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7362,0,344,229,260,192,400,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7363,0,344,220,260,192,400,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7364,0,344,236,261,192,400,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7365,0,344,224,261,192,400,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7366,0,348,226,261,192,400,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7367,0,347,239,272,192,400,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7368,0,349,236,272,192,400,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7369,0,350,238,272,192,400,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7370,0,351,229,272,192,407,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7371,0,352,239,272,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7372,0,352,241,274,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7373,0,352,248,274,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7374,0,354,230,274,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7375,0,354,239,274,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7376,0,354,236,274,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7377,0,354,239,274,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7378,0,352,233,274,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7379,0,354,241,279,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7380,0,354,236,279,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7381,0,355,222,279,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7382,0,352,220,279,192,416,192,0,1,0,0,272
capture_2020_04_17_11_39_49_7383,0,354,220,279,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7384,0,353,236,279,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7385,0,354,240,279,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7386,0,352,236,279,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7387,0,354,236,279,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7388,0,352,236,279,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7389,0,352,245,275,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7390,0,354,238,275,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7391,0,352,230,275,198,416,197,0,0,0,1,272
capture_2020_04_17_11_39_49_7392,0,355,231,277,196,416,194,0,0,0,1,272
capture_2020_04_17_11_39_49_7393,0,354,236,275,192,416,192,0,0,0,1,272
capture_2020_04_17_11_39_49_7394,0,356,239,275,192,416,192,0,0,0,1,272
capture_2020_04_17_11_39_49_7395,0,354,243,275,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7396,0,352,239,275,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7397,0,354,246,275,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7398,0,354,236,275,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7399,0,356,248,275,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7400,0,356,252,275,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7401,0,354,252,275,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7402,0,355,244,275,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7403,0,353,252,275,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7404,0,360,241,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7405,0,355,247,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7406,0,360,244,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7407,0,360,246,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7408,0,357,244,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7409,0,356,242,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7410,0,354,242,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7411,0,355,238,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7412,0,360,236,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7413,0,353,247,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7414,0,355,239,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7415,0,360,242,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7416,0,357,239,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7417,0,357,243,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7418,0,351,232,275,195,418,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7419,0,356,244,280,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7420,0,356,240,280,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7421,0,356,246,288,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7422,0,354,246,288,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7423,0,355,248,288,192,416,192,0,0,0,0,272
capture_2020_04_17_11_39_49_7424,0,356,248,288,192,416,192,0,0,1,0,272
capture_2020_04_17_11_39_49_7425,0,355,252,288,192,416,184,0,0,1,0,272
capture_2020_04_17_11_39_49_7426,0,356,242,288,184,416,181,0,0,1,0,272
capture_2020_04_17_11_39_49_7427,0,354,241,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7428,0,357,232,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7429,0,356,232,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7430,0,360,238,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7431,0,357,231,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7432,0,360,238,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7433,0,357,236,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7434,0,356,220,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7435,0,357,236,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7436,0,357,244,288,182,416,180,0,0,0,0,272
capture_2020_04_17_11_39_49_7437,0,360,220,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7438,0,360,236,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7439,0,360,236,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7440,0,360,240,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7441,0,360,241,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7442,0,352,243,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7443,0,353,236,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7444,0,356,231,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7445,0,360,231,288,182,416,180,0,0,1,0,272
capture_2020_04_17_11_39_49_7446,0,347,224,288,182,416,180,0,0,1,0,256
capture_2020_04_17_11_39_49_7447,0,347,247,288,182,416,180,0,0,1,0,256
capture_2020_04_17_11_39_49_7448,0,347,251,288,182,416,180,0,0,1,0,256
capture_2020_04_17_11_39_49_7449,0,352,235,288,182,416,180,0,0,1,0,256
capture_2020_04_17_11_39_49_7450,0,352,227,288,182,416,180,0,0,1,0,256
capture_2020_04_17_11_39_49_7451,0,352,234,288,182,416,180,0,0,1,0,256
capture_2020_04_17_11_39_49_7452,0,352,228,288,182,416,180,0,0,1,0,256
capture_2020_04_17_11_39_49_7453,0,352,240,288,192,416,184,0,0,1,0,256
capture_2020_04_17_11_39_49_7454,0,352,243,288,192,416,184,0,0,0,0,256
capture_2020_04_17_11_39_49_7455,0,352,236,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7456,0,352,242,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7457,0,352,240,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7458,0,352,243,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7459,0,349,237,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7460,0,352,226,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7461,0,352,216,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7462,0,352,234,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7463,0,352,232,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7464,0,352,233,288,192,421,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7465,0,352,244,288,192,421,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7466,0,354,251,280,192,424,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7467,0,355,240,280,192,424,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7468,0,355,234,276,192,432,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7469,0,355,234,276,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7470,0,357,235,276,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7471,0,352,233,276,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7472,0,346,234,276,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7473,0,352,240,276,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7474,0,357,240,276,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7475,0,355,234,281,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7476,0,356,245,281,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7477,0,356,235,281,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7478,0,355,245,281,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7479,0,352,246,281,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7480,0,355,219,281,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7481,0,354,224,281,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7482,0,355,224,281,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7483,0,356,228,281,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7484,0,356,232,281,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7485,0,352,227,281,194,432,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7486,0,354,226,288,194,421,194,0,0,0,0,256
capture_2020_04_17_11_39_49_7487,0,355,224,288,192,420,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7488,0,352,233,288,192,420,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7489,0,352,224,288,192,420,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7490,0,352,229,288,192,420,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7491,0,354,227,288,192,420,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7492,0,357,230,288,192,420,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7493,0,354,240,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7494,0,354,240,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7495,0,352,240,288,192,416,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7496,0,354,237,280,192,407,192,0,0,0,0,256
capture_2020_04_17_11_39_49_7497,0,351,252,278,192,404,192,0,0,0,0,246
capture_2020_04_17_11_39_49_7498,0,346,244,278,194,404,192,0,0,0,0,240
capture_2020_04_17_11_39_49_7499,0,344,244,277,208,400,200,0,0,0,0,240
capture_2020_04_17_11_39_49_7500,0,348,254,277,208,400,208,0,0,0,0,240
capture_2020_04_17_11_39_49_7501,0,354,263,279,215,400,212,0,0,0,0,240
capture_2020_04_17_11_39_49_7502,0,356,270,281,224,400,215,0,0,0,0,240
capture_2020_04_17_11_39_49_7503,0,351,268,288,224,400,224,0,0,0,0,240
capture_2020_04_17_11_39_49_7504,0,352,270,288,224,400,224,0,0,0,0,224
capture_2020_04_17_11_39_49_7505,0,354,268,288,233,400,231,0,0,0,0,224
capture_2020_04_17_11_39_49_7506,0,356,274,288,240,400,240,0,0,0,0,224
capture_2020_04_17_11_39_49_7507,0,355,267,291,240,400,240,0,0,0,0,224
capture_2020_04_17_11_39_49_7508,0,354,276,292,244,400,242,0,0,0,0,208
capture_2020_04_17_11_39_49_7509,0,360,289,294,248,400,246,0,0,0,0,208
capture_2020_04_17_11_39_49_7510,0,352,288,296,256,400,247,0,0,0,0,192
capture_2020_04_17_11_39_49_7511,0,352,282,296,256,400,256,0,0,0,0,192
capture_2020_04_17_11_39_49_7512,0,355,288,296,256,400,256,0,0,0,0,192
capture_2020_04_17_11_39_49_7513,0,362,298,304,260,400,256,0,0,0,0,192
capture_2020_04_17_11_39_49_7514,0,360,292,304,272,400,264,0,0,0,0,176
capture_2020_04_17_11_39_49_7515,0,360,300,308,272,400,272,0,0,0,0,176
capture_2020_04_17_11_39_49_7516,0,365,304,310,272,402,272,0,0,0,0,176
capture_2020_04_17_11_39_49_7517,0,368,311,313,277,402,274,0,0,0,0,176
capture_2020_04_17_11_39_49_7518,0,370,314,320,288,403,278,0,0,0,0,176
capture_2020_04_17_11_39_49_7519,0,372,318,320,288,404,280,0,0,0,0,176
capture_2020_04_17_11_39_49_7520,0,376,320,322,288,406,288,0,0,0,0,176
capture_2020_04_17_11_39_49_7521,0,376,324,324,292,409,288,0,0,0,0,176
capture_2020_04_17_11_39_49_7522,0,377,320,328,294,409,291,0,0,0,0,160
capture_2020_04_17_11_39_49_7523,0,379,328,336,304,416,295,0,0,0,0,160
capture_2020_04_17_11_39_49_7524,0,384,330,336,304,416,297,0,0,0,0,160
capture_2020_04_17_11_39_49_7525,0,386,328,336,304,416,304,0,0,0,0,160
capture_2020_04_17_11_39_49_7526,0,388,328,339,304,416,304,0,0,0,0,160
capture_2020_04_17_11_39_49_7527,0,388,328,342,307,420,304,0,0,0,0,150
capture_2020_04_17_11_39_49_7528,0,397,328,344,308,422,304,0,0,0,0,160
capture_2020_04_17_11_39_49_7529,0,392,326,352,309,432,306,0,0,0,0,144
capture_2020_04_17_11_39_49_7530,0,392,328,352,310,432,306,0,0,0,0,144
capture_2020_04_17_11_39_49_7531,0,398,335,356,311,432,307,0,0,0,0,144
capture_2020_04_17_11_39_49_7532,0,400,332,359,312,432,309,0,0,0,0,144
capture_2020_04_17_11_39_49_7533,0,408,327,368,320,436,312,0,0,0,0,144
capture_2020_04_17_11_39_49_7534,0,408,327,368,320,438,313,0,0,0,0,144
capture_2020_04_17_11_39_49_7535,0,417,343,373,320,448,320,0,0,0,0,144
