,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7229,0.59090909090909094,0.55696202531645567,0.57874015748031493,0.62295081967213117,0.62015503875968991,0.67045454545454541,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7230,0.59469696969696972,0.55696202531645567,0.58661417322834641,0.62295081967213117,0.62015503875968991,0.67045454545454541,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7231,0.60227272727272729,0.55696202531645567,0.58661417322834641,0.62295081967213117,0.62015503875968991,0.67045454545454541,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7232,0.60227272727272729,0.55696202531645567,0.62204724409448819,0.61748633879781423,0.62015503875968991,0.67045454545454541,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7233,0.60227272727272729,0.55696202531645567,0.62204724409448819,0.62295081967213117,0.62015503875968991,0.67613636363636365,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7234,0.60227272727272729,0.55696202531645567,0.62204724409448819,0.63387978142076506,0.62015503875968991,0.72159090909090906,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7235,0.59469696969696972,0.55696202531645567,0.58267716535433067,0.69398907103825136,0.62015503875968991,0.72159090909090906,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7236,0.59469696969696972,0.63291139240506333,0.57874015748031493,0.69398907103825136,0.62015503875968991,0.72159090909090906,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7237,0.58712121212121215,0.63291139240506333,0.57480314960629919,0.69398907103825136,0.58914728682170547,0.72159090909090906,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7238,0.5757575757575758,0.63291139240506333,0.562992125984252,0.69398907103825136,0.57751937984496127,0.72159090909090906,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7239,0.54545454545454541,0.58860759493670889,0.55905511811023623,0.69398907103825136,0.56976744186046513,0.72727272727272729,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7240,0.54545454545454541,0.58860759493670889,0.55905511811023623,0.69945355191256831,0.55813953488372092,0.73863636363636365,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7241,0.54545454545454541,0.63291139240506333,0.55905511811023623,0.69945355191256831,0.55813953488372092,0.72727272727272729,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7242,0.52272727272727271,0.60759493670886078,0.52362204724409445,0.69398907103825136,0.55813953488372092,0.72159090909090906,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7243,0.51893939393939392,0.62658227848101267,0.55905511811023623,0.69398907103825136,0.55813953488372092,0.72159090909090906,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7244,0.52272727272727271,0.63291139240506333,0.52755905511811019,0.69398907103825136,0.55813953488372092,0.72159090909090906,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7245,0.51515151515151514,0.63924050632911389,0.52755905511811019,0.69398907103825136,0.55813953488372092,0.72159090909090906,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7246,0.51893939393939392,0.65822784810126578,0.51968503937007871,0.69398907103825136,0.55813953488372092,0.72159090909090906,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7247,0.52272727272727271,0.65822784810126578,0.52755905511811019,0.70491803278688525,0.55813953488372092,0.72727272727272729,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7248,0.54545454545454541,0.66455696202531644,0.55905511811023623,0.7103825136612022,0.55813953488372092,0.73295454545454541,0,0,0,0,0
capture_2020_04_17_11_39_49_7249,0.5492424242424242,0.67721518987341767,0.55905511811023623,0.71584699453551914,0.55813953488372092,0.74431818181818177,0,0,0,0,0
capture_2020_04_17_11_39_49_7250,0.5492424242424242,0.69620253164556967,0.55905511811023623,0.71584699453551914,0.55813953488372092,0.74431818181818177,0,0,0,0,0
capture_2020_04_17_11_39_49_7251,0.5492424242424242,0.689873417721519,0.55905511811023623,0.71584699453551914,0.56976744186046513,0.74431818181818177,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7252,0.55681818181818177,0.69620253164556967,0.55905511811023623,0.71584699453551914,0.56976744186046513,0.74431818181818177,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7253,0.56060606060606055,0.66455696202531644,0.55905511811023623,0.71584699453551914,0.56976744186046513,0.74431818181818177,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7254,0.55681818181818177,0.68354430379746833,0.55905511811023623,0.71584699453551914,0.57751937984496127,0.74431818181818177,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7255,0.56439393939393945,0.70253164556962022,0.55905511811023623,0.726775956284153,0.5736434108527132,0.75568181818181823,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7256,0.56060606060606055,0.689873417721519,0.562992125984252,0.726775956284153,0.58139534883720934,0.76136363636363635,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7257,0.56439393939393945,0.72151898734177211,0.55905511811023623,0.73224043715847,0.5736434108527132,0.75568181818181823,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7258,0.55681818181818177,0.70253164556962022,0.55905511811023623,0.73224043715847,0.5736434108527132,0.75568181818181823,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7259,0.55681818181818177,0.72151898734177211,0.55905511811023623,0.73224043715847,0.5736434108527132,0.75568181818181823,0,0,0,0,0.005681818181818182
capture_2020_04_17_11_39_49_7260,0.58333333333333337,0.77848101265822789,0.55905511811023623,0.73224043715847,0.5736434108527132,0.75568181818181823,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7261,0.57954545454545459,0.76582278481012656,0.55905511811023623,0.73224043715847,0.5736434108527132,0.75568181818181823,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7262,0.58712121212121215,0.75316455696202533,0.55905511811023623,0.71584699453551914,0.5852713178294574,0.74431818181818177,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7263,0.59469696969696972,0.74683544303797467,0.562992125984252,0.7103825136612022,0.58139534883720934,0.73863636363636365,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7264,0.59090909090909094,0.73417721518987344,0.562992125984252,0.70491803278688525,0.58914728682170547,0.72727272727272729,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7265,0.58712121212121215,0.69620253164556967,0.562992125984252,0.70491803278688525,0.58914728682170547,0.72727272727272729,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7266,0.59469696969696972,0.69620253164556967,0.562992125984252,0.70491803278688525,0.58914728682170547,0.72727272727272729,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7267,0.59848484848484851,0.66455696202531644,0.57480314960629919,0.69945355191256831,0.62015503875968991,0.72159090909090906,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7268,0.59469696969696972,0.63291139240506333,0.58267716535433067,0.69398907103825136,0.62015503875968991,0.72159090909090906,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7269,0.59848484848484851,0.63291139240506333,0.57874015748031493,0.69398907103825136,0.62015503875968991,0.72159090909090906,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7270,0.59848484848484851,0.67721518987341767,0.58661417322834641,0.69398907103825136,0.624031007751938,0.72159090909090906,0,0,0,0,0.090909090909090912
capture_2020_04_17_11_39_49_7271,0.59848484848484851,0.65189873417721522,0.59055118110236215,0.69398907103825136,0.627906976744186,0.72159090909090906,0,0,0,0,0.096590909090909088
capture_2020_04_17_11_39_49_7272,0.60606060606060608,0.63291139240506333,0.62204724409448819,0.69398907103825136,0.63953488372093026,0.72159090909090906,0,0,0,0,0.096590909090909088
capture_2020_04_17_11_39_49_7273,0.60606060606060608,0.63924050632911389,0.62204724409448819,0.69398907103825136,0.63953488372093026,0.72159090909090906,0,0,0,0,0.096590909090909088
capture_2020_04_17_11_39_49_7274,0.60606060606060608,0.63291139240506333,0.62204724409448819,0.69398907103825136,0.6472868217054264,0.72159090909090906,0,0,0,0,0.096590909090909088
capture_2020_04_17_11_39_49_7275,0.60606060606060608,0.63291139240506333,0.62204724409448819,0.65573770491803274,0.63953488372093026,0.68181818181818177,0,0,0,0,0.096590909090909088
capture_2020_04_17_11_39_49_7276,0.59848484848484851,0.63291139240506333,0.59055118110236215,0.644808743169399,0.6472868217054264,0.67613636363636365,0,0,0,0,0.096590909090909088
capture_2020_04_17_11_39_49_7277,0.60606060606060608,0.61392405063291144,0.62204724409448819,0.63387978142076506,0.6472868217054264,0.66477272727272729,0,0,0,0,0.096590909090909088
capture_2020_04_17_11_39_49_7278,0.60227272727272729,0.59493670886075944,0.59055118110236215,0.62841530054644812,0.64341085271317833,0.65909090909090906,0,0,0,0,0.096590909090909088
capture_2020_04_17_11_39_49_7279,0.625,0.64556962025316456,0.59055118110236215,0.61202185792349728,0.64341085271317833,0.64772727272727271,0,0,0,0,0.18181818181818182
capture_2020_04_17_11_39_49_7280,0.62121212121212122,0.64556962025316456,0.58267716535433067,0.60655737704918034,0.63953488372093026,0.64204545454545459,0,0,0,0,0.18181818181818182
capture_2020_04_17_11_39_49_7281,0.61742424242424243,0.64556962025316456,0.57086614173228345,0.60655737704918034,0.63953488372093026,0.64204545454545459,0,0,0,0,0.18181818181818182
capture_2020_04_17_11_39_49_7282,0.60984848484848486,0.66455696202531644,0.562992125984252,0.60655737704918034,0.624031007751938,0.63068181818181823,0,0,0,0,0.18181818181818182
capture_2020_04_17_11_39_49_7283,0.60606060606060608,0.61392405063291144,0.562992125984252,0.60655737704918034,0.63178294573643412,0.63068181818181823,0,0,0,0,0.18181818181818182
capture_2020_04_17_11_39_49_7284,0.59090909090909094,0.569620253164557,0.55905511811023623,0.60655737704918034,0.624031007751938,0.63068181818181823,0,0,0,0,0.18181818181818182
capture_2020_04_17_11_39_49_7285,0.5757575757575758,0.53164556962025311,0.55905511811023623,0.60655737704918034,0.624031007751938,0.63068181818181823,0,0,0,0,0.18181818181818182
capture_2020_04_17_11_39_49_7286,0.5757575757575758,0.50632911392405067,0.55905511811023623,0.60655737704918034,0.62015503875968991,0.63068181818181823,0,0,0,0,0.18181818181818182
capture_2020_04_17_11_39_49_7287,0.56818181818181823,0.50632911392405067,0.55905511811023623,0.56284153005464477,0.62015503875968991,0.59090909090909094,0,0,0,0,0.18181818181818182
capture_2020_04_17_11_39_49_7288,0.55681818181818177,0.50632911392405067,0.51968503937007871,0.55191256830601088,0.62015503875968991,0.57386363636363635,0,0,0,0,0.18181818181818182
capture_2020_04_17_11_39_49_7289,0.58333333333333337,0.53797468354430378,0.51181102362204722,0.53551912568306015,0.62015503875968991,0.5625,0,0,0,0,0.27272727272727271
capture_2020_04_17_11_39_49_7290,0.5757575757575758,0.50632911392405067,0.50393700787401574,0.51912568306010931,0.62015503875968991,0.54545454545454541,0,0,0,0,0.27272727272727271
capture_2020_04_17_11_39_49_7291,0.5757575757575758,0.51898734177215189,0.50787401574803148,0.51912568306010931,0.62015503875968991,0.53977272727272729,0,0,0,0,0.27272727272727271
capture_2020_04_17_11_39_49_7292,0.58712121212121215,0.50632911392405067,0.5,0.51912568306010931,0.62015503875968991,0.5,0,0,0,0,0.36363636363636365
capture_2020_04_17_11_39_49_7293,0.58333333333333337,0.47468354430379744,0.50787401574803148,0.46448087431693991,0.62015503875968991,0.47727272727272729,0,0,0,0,0.36363636363636365
capture_2020_04_17_11_39_49_7294,0.58712121212121215,0.43670886075949367,0.50393700787401574,0.44262295081967212,0.624031007751938,0.46590909090909088,0,0,0,0,0.36363636363636365
capture_2020_04_17_11_39_49_7295,0.58712121212121215,0.41772151898734178,0.50787401574803148,0.43715846994535518,0.627906976744186,0.46022727272727271,0,0,0,0,0.36363636363636365
capture_2020_04_17_11_39_49_7296,0.58333333333333337,0.39240506329113922,0.50787401574803148,0.43169398907103823,0.63953488372093026,0.44886363636363635,0,0,0,0,0.36363636363636365
capture_2020_04_17_11_39_49_7297,0.58333333333333337,0.35443037974683544,0.50787401574803148,0.43169398907103823,0.6472868217054264,0.44886363636363635,0,0,0,0,0.36363636363636365
capture_2020_04_17_11_39_49_7298,0.56439393939393945,0.30379746835443039,0.5,0.38797814207650272,0.6472868217054264,0.44886363636363635,0,0,0,0,0.36931818181818182
capture_2020_04_17_11_39_49_7299,0.60227272727272729,0.33544303797468356,0.5,0.3551912568306011,0.65503875968992253,0.38068181818181818,0,0,0,0,0.45454545454545453
capture_2020_04_17_11_39_49_7300,0.60227272727272729,0.30379746835443039,0.5,0.34426229508196721,0.65503875968992253,0.35795454545454547,0,0,0,0,0.45454545454545453
capture_2020_04_17_11_39_49_7301,0.59090909090909094,0.30379746835443039,0.5,0.34426229508196721,0.68217054263565891,0.35795454545454547,0,0,0,0,0.45454545454545453
capture_2020_04_17_11_39_49_7302,0.58712121212121215,0.26582278481012656,0.49606299212598426,0.27868852459016391,0.68217054263565891,0.29545454545454547,0,0,0,0,0.45454545454545453
capture_2020_04_17_11_39_49_7303,0.5757575757575758,0.24683544303797469,0.49606299212598426,0.25683060109289618,0.68217054263565891,0.27272727272727271,0,0,0,0,0.45454545454545453
capture_2020_04_17_11_39_49_7304,0.56818181818181823,0.24683544303797469,0.49606299212598426,0.25683060109289618,0.68217054263565891,0.26704545454545453,0,0,0,0,0.47727272727272729
capture_2020_04_17_11_39_49_7305,0.58333333333333337,0.25316455696202533,0.49606299212598426,0.21857923497267759,0.68217054263565891,0.26704545454545453,0,0,0,0,0.54545454545454541
capture_2020_04_17_11_39_49_7306,0.571969696969697,0.20886075949367089,0.46456692913385828,0.21311475409836064,0.68217054263565891,0.22727272727272727,0,0,0,0,0.54545454545454541
capture_2020_04_17_11_39_49_7307,0.56818181818181823,0.20253164556962025,0.46456692913385828,0.20218579234972678,0.68217054263565891,0.21590909090909091,0,0,0,0,0.54545454545454541
capture_2020_04_17_11_39_49_7308,0.56439393939393945,0.18354430379746836,0.452755905511811,0.19125683060109289,0.65503875968992253,0.19886363636363635,0,0,0,0,0.54545454545454541
capture_2020_04_17_11_39_49_7309,0.54545454545454541,0.10759493670886076,0.452755905511811,0.18032786885245902,0.68217054263565891,0.1875,0,0,0,0,0.54545454545454541
capture_2020_04_17_11_39_49_7310,0.53787878787878785,0.056962025316455694,0.44094488188976377,0.16939890710382513,0.68217054263565891,0.17613636363636365,0,0,0,0,0.5625
capture_2020_04_17_11_39_49_7311,0.5757575757575758,0.15189873417721519,0.44881889763779526,0.16939890710382513,0.68217054263565891,0.17613636363636365,0,0,0,0,0.63636363636363635
capture_2020_04_17_11_39_49_7312,0.56060606060606055,0.088607594936708861,0.44094488188976377,0.16939890710382513,0.68217054263565891,0.17613636363636365,0,0,0,0,0.63636363636363635
capture_2020_04_17_11_39_49_7313,0.5757575757575758,0.11392405063291139,0.44488188976377951,0.12568306010928962,0.68217054263565891,0.11931818181818182,0,0,0,0,0.63636363636363635
capture_2020_04_17_11_39_49_7314,0.5757575757575758,0.0759493670886076,0.452755905511811,0.11475409836065574,0.686046511627907,0.10795454545454546,0,0,0,0,0.63636363636363635
capture_2020_04_17_11_39_49_7315,0.5757575757575758,0.17721518987341772,0.45669291338582679,0.10382513661202186,0.69379844961240311,0.096590909090909088,0,0,0,0,0.63636363636363635
capture_2020_04_17_11_39_49_7316,0.57954545454545459,0.050632911392405062,0.45669291338582679,0.092896174863387984,0.69379844961240311,0.085227272727272721,0,0,0,0,0.63636363636363635
capture_2020_04_17_11_39_49_7317,0.59090909090909094,0.10759493670886076,0.46456692913385828,0.087431693989071038,0.70542635658914732,0.085227272727272721,0,0,0,0,0.63636363636363635
capture_2020_04_17_11_39_49_7318,0.58712121212121215,0.17721518987341772,0.46456692913385828,0.081967213114754092,0.7441860465116279,0.085227272727272721,0,0,0,0,0.64204545454545459
capture_2020_04_17_11_39_49_7319,0.60984848484848486,0.20253164556962025,0.46456692913385828,0.081967213114754092,0.7441860465116279,0.085227272727272721,0,0,0,0,0.72727272727272729
capture_2020_04_17_11_39_49_7320,0.60606060606060608,0.16455696202531644,0.468503937007874,0.081967213114754092,0.7441860465116279,0.085227272727272721,0,0,0,0,0.72727272727272729
capture_2020_04_17_11_39_49_7321,0.60606060606060608,0.050632911392405062,0.49606299212598426,0.081967213114754092,0.7441860465116279,0.085227272727272721,0,0,0,0,0.72727272727272729
capture_2020_04_17_11_39_49_7322,0.60606060606060608,0.15189873417721519,0.49606299212598426,0.081967213114754092,0.7441860465116279,0.085227272727272721,0,0,0,0,0.72727272727272729
capture_2020_04_17_11_39_49_7323,0.59469696969696972,0.0063291139240506328,0.45669291338582679,0.043715846994535519,0.7441860465116279,0.045454545454545456,0,0,0,0,0.73863636363636365
capture_2020_04_17_11_39_49_7324,0.60606060606060608,0.15189873417721519,0.46456692913385828,0.03825136612021858,0.7441860465116279,0.034090909090909088,0,0,0,0,0.72727272727272729
capture_2020_04_17_11_39_49_7325,0.60984848484848486,0.15822784810126583,0.46456692913385828,0.032786885245901641,0.7441860465116279,0.028409090909090908,0,0,0,0,0.73863636363636365
capture_2020_04_17_11_39_49_7326,0.60227272727272729,0.044303797468354431,0.45669291338582679,0.01092896174863388,0.7441860465116279,0.005681818181818182,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7327,0.60984848484848486,0.0759493670886076,0.45669291338582679,0.00546448087431694,0.7441860465116279,0,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7328,0.60227272727272729,0.10126582278481013,0.44881889763779526,0.00546448087431694,0.7441860465116279,0,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7329,0.60227272727272729,0.031645569620253167,0.45669291338582679,0,0.748062015503876,0,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7330,0.59848484848484851,0.025316455696202531,0.45669291338582679,0.00546448087431694,0.748062015503876,0.017045454545454544,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7331,0.60606060606060608,0.17721518987341772,0.45669291338582679,0.016393442622950821,0.748062015503876,0.028409090909090908,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7332,0.61742424242424243,0.19620253164556961,0.44881889763779526,0.0273224043715847,0.7441860465116279,0.034090909090909088,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7333,0.60984848484848486,0.15822784810126583,0.44881889763779526,0.0273224043715847,0.7441860465116279,0.034090909090909088,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7334,0.60984848484848486,0.15822784810126583,0.44881889763779526,0.0273224043715847,0.7441860465116279,0.034090909090909088,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7335,0.61363636363636365,0.069620253164556958,0.44881889763779526,0.0273224043715847,0.7441860465116279,0.034090909090909088,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7336,0.60606060606060608,0.056962025316455694,0.44094488188976377,0.0273224043715847,0.7441860465116279,0.028409090909090908,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7337,0.59848484848484851,0.056962025316455694,0.44094488188976377,0.0273224043715847,0.7441860465116279,0.028409090909090908,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7338,0.60606060606060608,0.088607594936708861,0.44094488188976377,0.032786885245901641,0.7441860465116279,0.034090909090909088,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7339,0.61363636363636365,0.0759493670886076,0.44094488188976377,0.032786885245901641,0.7441860465116279,0.034090909090909088,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7340,0.62121212121212122,0.088607594936708861,0.43700787401574803,0.043715846994535519,0.748062015503876,0.039772727272727272,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7341,0.61363636363636365,0.12658227848101267,0.43700787401574803,0.043715846994535519,0.748062015503876,0.039772727272727272,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7342,0.60984848484848486,0.0759493670886076,0.43700787401574803,0.0273224043715847,0.751937984496124,0.028409090909090908,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7343,0.61363636363636365,0.10126582278481013,0.43307086614173229,0.081967213114754092,0.7441860465116279,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7344,0.60984848484848486,0.0759493670886076,0.43307086614173229,0.081967213114754092,0.7441860465116279,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7345,0.61363636363636365,0.16455696202531644,0.43307086614173229,0.081967213114754092,0.7441860465116279,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7346,0.60984848484848486,0.14556962025316456,0.43307086614173229,0.081967213114754092,0.7441860465116279,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7347,0.60606060606060608,0.15822784810126583,0.43307086614173229,0.081967213114754092,0.7441860465116279,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7348,0.63636363636363635,0.23417721518987342,0.43307086614173229,0.081967213114754092,0.7441860465116279,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7349,0.62121212121212122,0.17088607594936708,0.43307086614173229,0.081967213114754092,0.7441860465116279,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7350,0.61742424242424243,0.189873417721519,0.43307086614173229,0.081967213114754092,0.7441860465116279,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7351,0.59848484848484851,0.20253164556962025,0.43307086614173229,0.081967213114754092,0.7441860465116279,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7352,0.58712121212121215,0.25316455696202533,0.43307086614173229,0.081967213114754092,0.7441860465116279,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7353,0.60227272727272729,0.15822784810126583,0.40551181102362205,0.081967213114754092,0.689922480620155,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7354,0.59848484848484851,0.17721518987341772,0.39370078740157483,0.081967213114754092,0.68217054263565891,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7355,0.60227272727272729,0.22784810126582278,0.38582677165354329,0.081967213114754092,0.68217054263565891,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7356,0.58333333333333337,0.17088607594936708,0.38582677165354329,0.081967213114754092,0.68217054263565891,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7357,0.5757575757575758,0.16455696202531644,0.38582677165354329,0.081967213114754092,0.68217054263565891,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7358,0.58333333333333337,0.20253164556962025,0.38582677165354329,0.081967213114754092,0.68217054263565891,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7359,0.58333333333333337,0.15822784810126583,0.38582677165354329,0.081967213114754092,0.68217054263565891,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7360,0.5757575757575758,0.12658227848101267,0.38582677165354329,0.081967213114754092,0.68217054263565891,0.085227272727272721,1,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7361,0.57954545454545459,0.10126582278481013,0.38582677165354329,0.081967213114754092,0.68217054263565891,0.085227272727272721,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7362,0.5757575757575758,0.082278481012658222,0.38582677165354329,0.081967213114754092,0.68217054263565891,0.085227272727272721,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7363,0.57954545454545459,0.025316455696202531,0.38582677165354329,0.081967213114754092,0.68217054263565891,0.085227272727272721,0,0,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7364,0.5757575757575758,0.13291139240506328,0.38976377952755903,0.081967213114754092,0.68217054263565891,0.085227272727272721,0,1,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7365,0.57954545454545459,0.050632911392405062,0.38976377952755903,0.081967213114754092,0.68217054263565891,0.085227272727272721,0,1,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7366,0.59090909090909094,0.063291139240506333,0.38976377952755903,0.081967213114754092,0.68217054263565891,0.085227272727272721,0,1,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7367,0.58712121212121215,0.14556962025316456,0.43307086614173229,0.081967213114754092,0.686046511627907,0.085227272727272721,0,1,0,0,0.81818181818181823
capture_2020_04_17_11_39_49_7368,0.59469696969696972,0.12658227848101267,0.43307086614173229,0.081967213114754092,0.686046511627907,0.085227272727272721,0,1,0,0,0.81818181818181823
