,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7293,0.58490566,0.47133758,0.507874016,0.464480874,0.621621622,0.477272727,0,0,0,0,0.363636364
capture_2020_04_17_11_39_49_7294,0.588679245,0.433121019,0.503937008,0.442622951,0.625482625,0.465909091,0,0,0,0,0.363636364
capture_2020_04_17_11_39_49_7295,0.588679245,0.414012739,0.507874016,0.43715847,0.629343629,0.460227273,0,0,0,0,0.363636364
capture_2020_04_17_11_39_49_7296,0.58490566,0.388535032,0.507874016,0.426229508,0.640926641,0.443181818,0,0,0,0,0.363636364
capture_2020_04_17_11_39_49_7297,0.58490566,0.350318471,0.507874016,0.426229508,0.648648649,0.443181818,0,0,0,0,0.363636364
capture_2020_04_17_11_39_49_7298,0.573584906,0.318471338,0.5,0.387978142,0.648648649,0.443181818,0,0,0,0,0.386363636
capture_2020_04_17_11_39_49_7299,0.603773585,0.331210191,0.5,0.355191257,0.656370656,0.380681818,0,0,0,0,0.454545455
capture_2020_04_17_11_39_49_7300,0.603773585,0.299363057,0.5,0.338797814,0.656370656,0.352272727,0,0,0,0,0.454545455
capture_2020_04_17_11_39_49_7301,0.59245283,0.299363057,0.5,0.338797814,0.67953668,0.352272727,0,0,0,0,0.454545455
capture_2020_04_17_11_39_49_7302,0.588679245,0.261146497,0.492125984,0.278688525,0.67953668,0.295454545,0,0,0,0,0.454545455
capture_2020_04_17_11_39_49_7303,0.573584906,0.242038217,0.492125984,0.256830601,0.67953668,0.272727273,0,0,0,0,0.460227273
capture_2020_04_17_11_39_49_7304,0.573584906,0.242038217,0.492125984,0.25136612,0.67953668,0.261363636,0,0,0,0,0.494318182
capture_2020_04_17_11_39_49_7305,0.58490566,0.248407643,0.492125984,0.218579235,0.67953668,0.261363636,0,0,0,0,0.545454545
capture_2020_04_17_11_39_49_7306,0.573584906,0.203821656,0.464566929,0.213114754,0.67953668,0.227272727,0,0,0,0,0.545454545
capture_2020_04_17_11_39_49_7307,0.569811321,0.197452229,0.464566929,0.202185792,0.67953668,0.215909091,0,0,0,0,0.545454545
capture_2020_04_17_11_39_49_7308,0.566037736,0.178343949,0.452755906,0.191256831,0.656370656,0.198863636,0,0,0,0,0.545454545
capture_2020_04_17_11_39_49_7309,0.550943396,0.108280255,0.452755906,0.180327869,0.67953668,0.1875,0,0,0,0,0.5625
capture_2020_04_17_11_39_49_7310,0.547169811,0.070063694,0.440944882,0.169398907,0.67953668,0.170454545,0,0,0,0,0.579545455
capture_2020_04_17_11_39_49_7311,0.573584906,0.146496815,0.448818898,0.163934426,0.67953668,0.170454545,0,0,0,0,0.636363636
capture_2020_04_17_11_39_49_7312,0.562264151,0.082802548,0.440944882,0.163934426,0.67953668,0.170454545,0,0,0,0,0.636363636
capture_2020_04_17_11_39_49_7313,0.573584906,0.108280255,0.44488189,0.12568306,0.67953668,0.119318182,0,0,0,0,0.636363636
capture_2020_04_17_11_39_49_7314,0.573584906,0.063694268,0.452755906,0.114754098,0.687258687,0.107954545,0,0,0,0,0.636363636
capture_2020_04_17_11_39_49_7315,0.577358491,0.178343949,0.456692913,0.103825137,0.694980695,0.096590909,0,0,0,0,0.647727273
capture_2020_04_17_11_39_49_7316,0.58490566,0.050955414,0.456692913,0.092896175,0.694980695,0.085227273,0,0,0,0,0.647727273
capture_2020_04_17_11_39_49_7317,0.59245283,0.101910828,0.464566929,0.087431694,0.706563707,0.079545455,0,0,0,0,0.636363636
capture_2020_04_17_11_39_49_7318,0.596226415,0.184713376,0.464566929,0.076502732,0.741312741,0.079545455,0,0,0,0,0.659090909
capture_2020_04_17_11_39_49_7319,0.611320755,0.197452229,0.464566929,0.076502732,0.741312741,0.079545455,0,0,0,0,0.727272727
capture_2020_04_17_11_39_49_7320,0.603773585,0.159235669,0.468503937,0.076502732,0.741312741,0.079545455,0,0,0,0,0.727272727
capture_2020_04_17_11_39_49_7321,0.603773585,0.038216561,0.492125984,0.076502732,0.741312741,0.079545455,0,0,0,0,0.727272727
capture_2020_04_17_11_39_49_7322,0.603773585,0.140127389,0.492125984,0.076502732,0.741312741,0.079545455,0,0,0,0,0.732954545
capture_2020_04_17_11_39_49_7323,0.6,0.012738854,0.456692913,0.043715847,0.741312741,0.045454545,0,0,0,0,0.755681818
capture_2020_04_17_11_39_49_7324,0.60754717,0.140127389,0.464566929,0.038251366,0.745173745,0.034090909,0,0,0,0,0.732954545
capture_2020_04_17_11_39_49_7325,0.61509434,0.159235669,0.464566929,0.032786885,0.745173745,0.028409091,0,0,0,0,0.755681818
capture_2020_04_17_11_39_49_7326,0.603773585,0.038216561,0.456692913,0.010928962,0.745173745,0.005681818,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7327,0.611320755,0.070063694,0.456692913,0.005464481,0.745173745,0,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7328,0.603773585,0.095541401,0.448818898,0.005464481,0.745173745,0,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7329,0.603773585,0.025477707,0.456692913,0,0.749034749,0,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7330,0.6,0.01910828,0.456692913,0.005464481,0.749034749,0.017045455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7331,0.60754717,0.171974522,0.456692913,0.016393443,0.749034749,0.028409091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7332,0.618867925,0.191082803,0.448818898,0.027322404,0.741312741,0.034090909,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7333,0.611320755,0.152866242,0.448818898,0.027322404,0.741312741,0.034090909,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7334,0.611320755,0.152866242,0.448818898,0.027322404,0.741312741,0.034090909,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7335,0.61509434,0.063694268,0.448818898,0.027322404,0.741312741,0.034090909,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7336,0.60754717,0.050955414,0.440944882,0.027322404,0.741312741,0.028409091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7337,0.6,0.050955414,0.440944882,0.027322404,0.741312741,0.028409091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7338,0.60754717,0.082802548,0.440944882,0.032786885,0.741312741,0.034090909,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7339,0.61509434,0.070063694,0.440944882,0.032786885,0.741312741,0.034090909,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7340,0.622641509,0.082802548,0.437007874,0.043715847,0.749034749,0.039772727,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7341,0.61509434,0.114649682,0.437007874,0.043715847,0.749034749,0.039772727,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7342,0.611320755,0.070063694,0.437007874,0.027322404,0.752895753,0.028409091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7343,0.61509434,0.095541401,0.429133858,0.076502732,0.741312741,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7344,0.611320755,0.070063694,0.429133858,0.076502732,0.741312741,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7345,0.61509434,0.159235669,0.429133858,0.076502732,0.741312741,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7346,0.611320755,0.140127389,0.429133858,0.076502732,0.741312741,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7347,0.60754717,0.152866242,0.429133858,0.076502732,0.741312741,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7348,0.633962264,0.229299363,0.429133858,0.076502732,0.741312741,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7349,0.622641509,0.165605096,0.429133858,0.076502732,0.741312741,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7350,0.618867925,0.184713376,0.429133858,0.076502732,0.741312741,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7351,0.6,0.197452229,0.429133858,0.076502732,0.741312741,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7352,0.588679245,0.248407643,0.429133858,0.076502732,0.741312741,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7353,0.603773585,0.152866242,0.405511811,0.076502732,0.691119691,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7354,0.6,0.171974522,0.393700787,0.076502732,0.67953668,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7355,0.603773585,0.21656051,0.385826772,0.076502732,0.67953668,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7356,0.58490566,0.165605096,0.385826772,0.076502732,0.67953668,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7357,0.573584906,0.159235669,0.385826772,0.076502732,0.67953668,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7358,0.58490566,0.197452229,0.385826772,0.076502732,0.67953668,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7359,0.58490566,0.152866242,0.385826772,0.076502732,0.67953668,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7360,0.577358491,0.114649682,0.385826772,0.076502732,0.67953668,0.079545455,1,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7361,0.581132075,0.095541401,0.385826772,0.076502732,0.67953668,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7362,0.573584906,0.076433121,0.385826772,0.076502732,0.67953668,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7363,0.581132075,0.012738854,0.385826772,0.076502732,0.67953668,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7364,0.573584906,0.127388535,0.38976378,0.076502732,0.67953668,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7365,0.581132075,0.044585987,0.38976378,0.076502732,0.67953668,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7366,0.59245283,0.057324841,0.38976378,0.076502732,0.67953668,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7367,0.588679245,0.140127389,0.429133858,0.081967213,0.687258687,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7368,0.596226415,0.114649682,0.429133858,0.081967213,0.687258687,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7369,0.6,0.133757962,0.429133858,0.081967213,0.687258687,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7370,0.603773585,0.076433121,0.429133858,0.081967213,0.71042471,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7371,0.60754717,0.140127389,0.437007874,0.076502732,0.741312741,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7372,0.60754717,0.152866242,0.440944882,0.076502732,0.741312741,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7373,0.60754717,0.197452229,0.440944882,0.076502732,0.741312741,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7374,0.61509434,0.082802548,0.440944882,0.076502732,0.741312741,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7375,0.61509434,0.140127389,0.440944882,0.076502732,0.741312741,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7376,0.61509434,0.114649682,0.440944882,0.076502732,0.741312741,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7377,0.61509434,0.140127389,0.440944882,0.076502732,0.741312741,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7378,0.60754717,0.101910828,0.440944882,0.076502732,0.741312741,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7379,0.61509434,0.152866242,0.460629921,0.076502732,0.741312741,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7380,0.61509434,0.114649682,0.460629921,0.076502732,0.741312741,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7381,0.618867925,0.031847134,0.460629921,0.076502732,0.741312741,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7382,0.60754717,0.012738854,0.460629921,0.076502732,0.741312741,0.079545455,0,1,0,0,0.818181818
capture_2020_04_17_11_39_49_7383,0.61509434,0.025477707,0.460629921,0.076502732,0.741312741,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7384,0.611320755,0.121019108,0.460629921,0.076502732,0.741312741,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7385,0.61509434,0.146496815,0.460629921,0.076502732,0.741312741,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7386,0.60754717,0.114649682,0.460629921,0.076502732,0.741312741,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7387,0.61509434,0.114649682,0.460629921,0.076502732,0.741312741,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7388,0.60754717,0.121019108,0.460629921,0.076502732,0.741312741,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7389,0.60754717,0.178343949,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7390,0.61509434,0.133757962,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7391,0.60754717,0.082802548,0.44488189,0.114754098,0.741312741,0.113636364,0,0,0,1,0.818181818
capture_2020_04_17_11_39_49_7392,0.618867925,0.089171975,0.452755906,0.103825137,0.741312741,0.096590909,0,0,0,1,0.818181818
capture_2020_04_17_11_39_49_7393,0.61509434,0.127388535,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,1,0.818181818
capture_2020_04_17_11_39_49_7394,0.622641509,0.140127389,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,1,0.818181818
capture_2020_04_17_11_39_49_7395,0.61509434,0.165605096,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7396,0.60754717,0.140127389,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7397,0.61509434,0.184713376,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7398,0.61509434,0.114649682,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7399,0.622641509,0.197452229,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7400,0.622641509,0.21656051,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7401,0.61509434,0.21656051,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7402,0.618867925,0.171974522,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7403,0.611320755,0.21656051,0.44488189,0.076502732,0.749034749,0.079545455,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7404,0.633962264,0.152866242,0.44488189,0.098360656,0.752895753,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7405,0.618867925,0.191082803,0.44488189,0.098360656,0.752895753,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7406,0.633962264,0.171974522,0.44488189,0.098360656,0.752895753,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7407,0.633962264,0.184713376,0.44488189,0.098360656,0.752895753,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7408,0.626415094,0.171974522,0.44488189,0.098360656,0.752895753,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7409,0.622641509,0.159235669,0.44488189,0.098360656,0.752895753,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7410,0.61509434,0.159235669,0.44488189,0.098360656,0.752895753,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7411,0.618867925,0.133757962,0.44488189,0.098360656,0.752895753,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7412,0.633962264,0.127388535,0.44488189,0.098360656,0.752895753,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7413,0.611320755,0.191082803,0.44488189,0.098360656,0.752895753,0.090909091,0,0,0,0,0.818181818
capture_2020_04_17_11_39_49_7414,0.618867925,0.140127389,0.44488189,0.098360656,0.752895753,0.090909091,0,0,0,0,0.818181818
