,noFace,Face,,Left eye,,"Right eye ",,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7241,0,342,325,308,312,373,313,0,0,0,0,146
capture_2020_04_17_11_39_49_7242,0,340,321,304,310,371,310,0,0,0,0,144
capture_2020_04_17_11_39_49_7243,0,339,323,304,309,371,308,0,0,0,0,144
capture_2020_04_17_11_39_49_7244,0,339,323,304,308,370,308,0,0,0,0,144
capture_2020_04_17_11_39_49_7245,0,337,322,304,310,368,309,0,0,0,0,144
capture_2020_04_17_11_39_49_7246,0,338,318,304,310,368,309,0,0,0,0,144
capture_2020_04_17_11_39_49_7247,0,340,322,304,311,371,310,0,0,0,0,144
capture_2020_04_17_11_39_49_7248,0,343,326,307,313,372,313,0,0,0,0,144
capture_2020_04_17_11_39_49_7249,0,343,324,306,316,374,314,0,0,0,0,144
capture_2020_04_17_11_39_49_7250,0,346,322,308,315,376,314,0,0,0,0,144
capture_2020_04_17_11_39_49_7251,0,347,325,310,314,378,315,0,0,0,0,144
capture_2020_04_17_11_39_49_7252,0,348,323,311,314,378,314,0,0,0,0,144
capture_2020_04_17_11_39_49_7253,0,349,328,311,314,380,315,0,0,0,0,144
capture_2020_04_17_11_39_49_7254,0,349,328,311,314,380,315,0,0,0,0,144
capture_2020_04_17_11_39_49_7255,0,349,328,311,314,380,315,0,0,0,0,144
capture_2020_04_17_11_39_49_7256,0,350,328,311,314,380,315,0,0,0,0,150
capture_2020_04_17_11_39_49_7257,0,350,328,311,314,380,315,0,0,0,0,150
capture_2020_04_17_11_39_49_7258,0,350,328,311,314,380,315,0,0,0,0,150
capture_2020_04_17_11_39_49_7259,0,348,328,309,317,379,317,0,0,0,0,150
capture_2020_04_17_11_39_49_7260,0,348,328,309,317,379,317,0,0,0,0,150
capture_2020_04_17_11_39_49_7261,0,348,328,309,317,379,317,0,0,0,0,150
capture_2020_04_17_11_39_49_7262,0,350,331,309,317,379,317,0,0,0,0,154
capture_2020_04_17_11_39_49_7263,0,350,331,309,317,379,317,0,0,0,0,154
capture_2020_04_17_11_39_49_7264,0,350,331,312,312,384,312,0,0,0,0,154
capture_2020_04_17_11_39_49_7265,0,352,331,312,312,384,312,0,0,0,0,154
capture_2020_04_17_11_39_49_7266,0,353,322,312,312,384,312,0,0,0,0,154
capture_2020_04_17_11_39_49_7267,0,354,323,316,312,387,310,0,0,0,0,157
capture_2020_04_17_11_39_49_7268,0,356,319,316,309,387,309,0,0,0,0,157
capture_2020_04_17_11_39_49_7269,0,358,319,316,309,389,309,0,0,0,0,157
capture_2020_04_17_11_39_49_7270,0,359,319,317,309,392,309,0,0,0,0,157
capture_2020_04_17_11_39_49_7271,0,359,314,321,309,392,309,0,0,0,0,157
capture_2020_04_17_11_39_49_7272,0,361,314,321,307,394,307,0,0,0,0,157
capture_2020_04_17_11_39_49_7273,0,363,317,321,307,394,307,0,0,0,0,161
capture_2020_04_17_11_39_49_7274,0,363,317,322,302,397,305,0,0,0,0,161
capture_2020_04_17_11_39_49_7275,0,363,317,322,302,397,305,0,0,0,0,161
capture_2020_04_17_11_39_49_7276,0,362,309,322,302,397,305,0,0,0,0,161
capture_2020_04_17_11_39_49_7277,0,362,309,322,300,397,301,0,0,0,0,161
capture_2020_04_17_11_39_49_7278,0,362,310,319,298,397,300,0,0,0,0,167
capture_2020_04_17_11_39_49_7279,0,361,310,319,298,397,300,0,0,0,0,167
capture_2020_04_17_11_39_49_7280,0,358,305,316,294,397,297,0,0,0,0,167
capture_2020_04_17_11_39_49_7281,0,358,305,316,294,397,297,0,0,0,0,167
capture_2020_04_17_11_39_49_7282,0,357,306,316,294,397,297,0,0,0,0,173
capture_2020_04_17_11_39_49_7283,0,357,304,310,292,393,295,0,0,0,0,179
capture_2020_04_17_11_39_49_7284,0,357,304,310,292,393,295,0,0,0,0,179
capture_2020_04_17_11_39_49_7285,0,351,300,308,289,392,292,0,0,0,0,179
capture_2020_04_17_11_39_49_7286,0,351,300,306,287,390,290,0,0,0,0,179
capture_2020_04_17_11_39_49_7287,0,351,300,306,287,390,290,0,0,0,0,179
capture_2020_04_17_11_39_49_7288,0,349,294,301,284,389,285,0,0,0,0,184
capture_2020_04_17_11_39_49_7289,0,349,294,301,284,389,285,0,0,0,0,184
capture_2020_04_17_11_39_49_7290,0,347,289,298,278,386,278,0,0,0,0,190
capture_2020_04_17_11_39_49_7291,0,347,289,298,278,386,278,0,0,0,0,190
capture_2020_04_17_11_39_49_7292,0,348,284,298,273,390,270,0,0,0,0,196
capture_2020_04_17_11_39_49_7293,0,350,281,298,268,390,268,0,0,0,0,198
capture_2020_04_17_11_39_49_7294,0,350,278,298,266,390,266,0,0,0,0,198
capture_2020_04_17_11_39_49_7295,0,350,276,298,264,394,265,0,0,0,0,202
capture_2020_04_17_11_39_49_7296,0,352,271,298,260,396,261,0,0,0,0,207
capture_2020_04_17_11_39_49_7297,0,352,271,298,260,396,261,0,0,0,0,207
capture_2020_04_17_11_39_49_7298,0,349,271,298,255,397,257,0,0,0,0,207
capture_2020_04_17_11_39_49_7299,0,352,272,296,248,399,250,0,0,0,0,213
capture_2020_04_17_11_39_49_7300,0,351,272,296,244,399,246,0,0,0,0,221
capture_2020_04_17_11_39_49_7301,0,353,258,294,240,401,241,0,0,0,0,221
capture_2020_04_17_11_39_49_7302,0,351,257,294,235,401,236,0,0,0,0,225
capture_2020_04_17_11_39_49_7303,0,351,249,294,230,403,234,0,0,0,0,225
capture_2020_04_17_11_39_49_7304,0,351,246,291,225,403,226,0,0,0,0,232
capture_2020_04_17_11_39_49_7305,0,349,243,290,223,402,225,0,0,0,0,234
capture_2020_04_17_11_39_49_7306,0,349,239,290,221,402,223,0,0,0,0,234
capture_2020_04_17_11_39_49_7307,0,348,239,286,220,401,221,0,0,0,0,238
capture_2020_04_17_11_39_49_7308,0,348,236,286,218,401,219,0,0,0,0,242
capture_2020_04_17_11_39_49_7309,0,345,236,282,216,400,216,0,0,0,0,242
capture_2020_04_17_11_39_49_7310,0,345,236,282,214,401,214,0,0,0,0,242
capture_2020_04_17_11_39_49_7311,0,345,235,282,211,403,210,0,0,0,0,252
capture_2020_04_17_11_39_49_7312,0,345,235,282,211,403,210,0,0,0,0,252
capture_2020_04_17_11_39_49_7313,0,349,230,282,205,405,204,0,0,0,0,252
capture_2020_04_17_11_39_49_7314,0,349,230,282,205,405,204,0,0,0,0,252
capture_2020_04_17_11_39_49_7315,0,350,221,282,202,408,202,0,0,0,0,263
capture_2020_04_17_11_39_49_7316,0,351,221,284,200,411,200,0,0,0,0,263
capture_2020_04_17_11_39_49_7317,0,352,217,284,200,412,198,0,0,0,0,265
capture_2020_04_17_11_39_49_7318,0,356,219,287,197,415,198,0,0,0,0,271
capture_2020_04_17_11_39_49_7319,0,356,218,287,196,416,196,0,0,0,0,271
capture_2020_04_17_11_39_49_7320,0,356,219,287,195,419,196,0,0,0,0,275
capture_2020_04_17_11_39_49_7321,0,356,219,287,195,419,196,0,0,0,0,275
capture_2020_04_17_11_39_49_7322,0,358,216,287,195,419,196,0,0,0,0,275
capture_2020_04_17_11_39_49_7323,0,358,216,287,191,422,192,0,0,0,0,275
capture_2020_04_17_11_39_49_7324,0,359,219,287,191,422,192,0,0,0,0,278
capture_2020_04_17_11_39_49_7325,0,359,219,287,191,422,192,0,0,0,0,278
capture_2020_04_17_11_39_49_7326,0,359,219,284,186,421,186,0,0,0,0,278
capture_2020_04_17_11_39_49_7327,0,357,218,284,184,423,184,0,0,0,0,282
capture_2020_04_17_11_39_49_7328,0,356,219,284,184,423,184,0,0,0,0,284
capture_2020_04_17_11_39_49_7329,0,356,219,284,184,423,184,0,0,0,0,284
capture_2020_04_17_11_39_49_7330,0,356,219,284,184,423,184,0,0,0,0,284
capture_2020_04_17_11_39_49_7331,0,356,219,282,188,423,188,0,0,0,0,284
capture_2020_04_17_11_39_49_7332,0,356,219,284,188,422,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7333,0,356,219,284,188,422,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7334,0,356,219,284,188,422,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7335,0,356,219,284,188,422,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7336,0,356,219,284,188,422,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7337,0,356,219,284,188,422,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7338,0,356,219,284,188,422,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7339,0,356,219,284,188,422,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7340,0,356,219,284,188,422,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7341,0,356,219,284,188,422,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7342,0,356,219,284,188,422,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7343,0,356,219,281,193,417,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7344,0,356,219,281,193,417,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7345,0,356,219,281,193,417,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7346,0,356,219,281,193,417,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7347,0,356,219,281,193,417,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7348,0,356,219,281,193,417,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7349,0,356,219,281,193,417,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7350,0,356,219,281,193,417,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7351,0,356,219,281,193,417,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7352,0,356,219,281,193,417,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7353,0,354,219,271,198,404,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7354,0,354,219,271,198,404,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7355,0,353,219,271,198,404,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7356,0,353,219,266,198,401,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7357,0,353,219,266,198,401,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7358,0,353,219,266,198,401,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7359,0,347,219,266,198,401,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7360,0,347,219,266,198,401,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7361,0,347,219,266,198,401,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7362,0,347,219,266,198,401,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7363,0,347,219,266,198,401,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7364,0,347,219,266,198,401,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7365,0,347,219,266,198,401,193,0,0,0,0,284
capture_2020_04_17_11_39_49_7366,0,350,217,273,198,405,195,0,0,0,0,284
capture_2020_04_17_11_39_49_7367,0,350,217,273,198,405,195,0,0,0,0,284
capture_2020_04_17_11_39_49_7368,0,352,217,273,198,405,195,0,0,0,0,284
capture_2020_04_17_11_39_49_7369,0,352,217,273,198,405,195,0,0,0,0,284
capture_2020_04_17_11_39_49_7370,0,352,217,273,198,405,195,0,0,0,0,284
capture_2020_04_17_11_39_49_7371,0,352,217,273,198,405,195,0,0,0,0,284
capture_2020_04_17_11_39_49_7372,0,352,217,273,198,405,195,0,0,0,0,284
capture_2020_04_17_11_39_49_7373,0,352,217,273,198,405,195,0,0,0,0,284
capture_2020_04_17_11_39_49_7374,0,355,217,273,198,405,195,0,0,0,0,284
capture_2020_04_17_11_39_49_7375,0,355,217,282,198,417,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7376,0,355,217,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7377,0,355,217,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7378,0,355,217,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7379,0,355,217,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7380,0,355,217,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7381,0,355,217,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7382,0,355,217,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7383,0,355,217,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7384,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7385,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7386,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7387,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7388,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7389,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7390,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7391,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7392,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7393,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7394,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7395,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7396,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7397,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7398,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7399,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7400,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7401,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7402,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7403,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7404,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7405,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7406,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7407,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7408,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7409,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7410,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7411,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7412,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7413,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7414,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7415,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7416,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7417,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7418,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7419,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7420,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7421,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7422,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7423,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7424,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7425,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7426,0,357,221,286,198,418,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7427,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7428,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7429,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7430,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7431,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7432,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7433,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7434,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7435,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7436,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7437,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7438,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7439,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7440,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7441,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7442,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7443,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7444,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7445,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7446,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7447,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7448,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7449,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7450,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7451,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7452,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7453,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7454,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7455,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7456,0,362,222,286,191,420,191,0,0,0,0,284
capture_2020_04_17_11_39_49_7457,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7458,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7459,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7460,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7461,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7462,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7463,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7464,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7465,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7466,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7467,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7468,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7469,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7470,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7471,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7472,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7473,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7474,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7475,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7476,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7477,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7478,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7479,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7480,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7481,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7482,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7483,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7484,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7485,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7486,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7487,0,362,222,286,196,425,196,0,0,0,0,284
capture_2020_04_17_11_39_49_7488,0,362,222,292,199,425,198,0,0,0,0,284
capture_2020_04_17_11_39_49_7489,0,362,222,292,199,425,198,0,0,0,0,284
capture_2020_04_17_11_39_49_7490,0,362,222,292,199,425,198,0,0,0,0,284
capture_2020_04_17_11_39_49_7491,0,362,222,292,199,425,198,0,0,0,0,284
capture_2020_04_17_11_39_49_7492,0,362,222,292,199,425,198,0,0,0,0,284
capture_2020_04_17_11_39_49_7493,0,359,219,292,199,425,198,0,0,0,0,273
capture_2020_04_17_11_39_49_7494,0,359,219,292,199,425,198,0,0,0,0,273
capture_2020_04_17_11_39_49_7495,0,359,219,292,199,425,198,0,0,0,0,273
capture_2020_04_17_11_39_49_7496,0,354,219,286,199,412,198,0,0,0,0,263
capture_2020_04_17_11_39_49_7497,0,354,219,286,199,412,198,0,0,0,0,263
capture_2020_04_17_11_39_49_7498,0,354,219,286,199,412,198,0,0,0,0,263
capture_2020_04_17_11_39_49_7499,0,349,222,286,211,407,207,0,0,0,0,253
capture_2020_04_17_11_39_49_7500,0,349,222,286,214,407,211,0,0,0,0,253
capture_2020_04_17_11_39_49_7501,0,351,240,286,222,407,221,0,0,0,0,253
capture_2020_04_17_11_39_49_7502,0,352,240,289,225,408,224,0,0,0,0,253
capture_2020_04_17_11_39_49_7503,0,354,244,291,229,408,227,0,0,0,0,248
capture_2020_04_17_11_39_49_7504,0,354,258,291,232,408,231,0,0,0,0,248
capture_2020_04_17_11_39_49_7505,0,356,255,295,240,408,237,0,0,0,0,240
capture_2020_04_17_11_39_49_7506,0,355,261,295,244,408,242,0,0,0,0,228
capture_2020_04_17_11_39_49_7507,0,355,261,295,246,406,245,0,0,0,0,228
capture_2020_04_17_11_39_49_7508,0,355,261,300,253,404,250,0,0,0,0,228
capture_2020_04_17_11_39_49_7509,0,358,275,300,253,404,250,0,0,0,0,217
capture_2020_04_17_11_39_49_7510,0,356,272,301,258,401,255,0,0,0,0,207
capture_2020_04_17_11_39_49_7511,0,358,273,305,260,406,259,0,0,0,0,207
capture_2020_04_17_11_39_49_7512,0,358,273,305,260,406,259,0,0,0,0,207
capture_2020_04_17_11_39_49_7513,0,364,284,305,268,409,268,0,0,0,0,200
capture_2020_04_17_11_39_49_7514,0,367,284,313,273,409,271,0,0,0,0,200
capture_2020_04_17_11_39_49_7515,0,369,294,316,276,409,275,0,0,0,0,192
capture_2020_04_17_11_39_49_7516,0,369,294,316,281,409,280,0,0,0,0,192
capture_2020_04_17_11_39_49_7517,0,371,294,319,286,409,285,0,0,0,0,192
capture_2020_04_17_11_39_49_7518,0,373,294,323,289,409,285,0,0,0,0,184
capture_2020_04_17_11_39_49_7519,0,373,294,323,289,409,285,0,0,0,0,184
capture_2020_04_17_11_39_49_7520,0,377,309,328,295,414,292,0,0,0,0,184
capture_2020_04_17_11_39_49_7521,0,381,309,332,299,414,295,0,0,0,0,184
capture_2020_04_17_11_39_49_7522,0,381,313,334,302,415,300,0,0,0,0,179
capture_2020_04_17_11_39_49_7523,0,381,313,334,302,415,300,0,0,0,0,179
capture_2020_04_17_11_39_49_7524,0,385,317,340,306,420,304,0,0,0,0,179
capture_2020_04_17_11_39_49_7525,0,390,320,345,310,423,308,0,0,0,0,173
capture_2020_04_17_11_39_49_7526,0,390,320,345,310,423,308,0,0,0,0,173
capture_2020_04_17_11_39_49_7527,0,393,320,349,314,426,310,0,0,0,0,173
capture_2020_04_17_11_39_49_7528,0,395,324,349,314,426,310,0,0,0,0,163
capture_2020_04_17_11_39_49_7529,0,400,324,356,316,433,312,0,0,0,0,163
capture_2020_04_17_11_39_49_7530,0,403,324,361,316,434,312,0,0,0,0,161
capture_2020_04_17_11_39_49_7531,0,405,324,364,316,437,314,0,0,0,0,161
capture_2020_04_17_11_39_49_7532,0,406,325,366,319,438,316,0,0,0,0,157
capture_2020_04_17_11_39_49_7533,0,413,329,372,322,444,318,0,0,0,0,157
capture_2020_04_17_11_39_49_7534,0,415,329,376,322,445,319,0,0,0,0,157
capture_2020_04_17_11_39_49_7535,0,421,332,380,324,452,322,0,0,0,0,157
